paper_id,model_version,prompt_version,input_source,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
155,llama3.1:8b,V3,abstract,AI,"REASONING: The paper proposes an Educational Framework (AIEDF) for incorporating AI competencies into middle-school education, synthesizing existing frameworks to create a Holistic Digital Literacy Framework (HDLF). The HDLF is mapped to Bloom's taxonomy and includes four core areas that align with essential AI competencies. However, the technical methods described in the text are not specific to machine learning or deep learning techniques.

CATEGORY: AI",4.11,,False,2026-08-09T19:59:02
156,llama3.1:8b,V3,missing,NO_INPUT,,0.0,no abstract available (no fallback columns in this sheet),False,2026-08-09T19:59:02
157,llama3.1:8b,V3,abstract,AI,"REASONING: The paper reviews various data harmonization and preprocessing techniques used in multimodal fusion approaches for Alzheimer's Disease prediction, classifying them into different paradigms. The primary contribution of the paper is a systematic review and classification of these methods, rather than developing or applying any specific AI, ML, or DL technique.

CATEGORY: AI",3.76,,False,2026-08-09T19:59:06
158,llama3.1:8b,V3,abstract,AI,"REASONING: The paper discusses the potential of microalgae as a sustainable protein source for food security, and highlights recent advances in using artificial intelligence (AI) and machine learning (ML) to improve resource-use efficiency and nutrient recovery in microalgae production systems. The primary contribution is not a specific AI or ML method, but rather an integrated perspective on the application of these technologies across the microalgal bioprocess value chain.

CATEGORY: AI",4.39,,False,2026-08-09T19:59:10
159,llama3.1:8b,V3,abstract,ML,"REASONING: The paper presents an AI-enabled smart farming framework that integrates ML and IoT technologies to optimize date palm cultivation. The primary contribution of the paper is the development and optimization of four ML algorithms, specifically Random Forest, for classifying palm health and supporting data-driven irrigation management.

CATEGORY: ML",3.0,,False,2026-08-09T19:59:13
160,llama3.1:8b,V3,abstract,ML,"REASONING: The paper introduces a hybrid framework for detecting synthetic text generated by Large Language Models (LLM) using a tri-layer feature fusion strategy, which combines structural stylometry, probabilistic surprisal, and topical-aware semantic contrast. This approach is processed through a multi-model stacking ensemble that combines diverse learning architectures to maximize classification robustness. The primary contribution of the paper is the development of this hybrid framework.

CATEGORY: ML",4.05,,False,2026-08-09T19:59:17
161,llama3.1:8b,V3,abstract,AI,"REASONING: The paper discusses the application of various AI/ML methods in optimizing electrochemical devices, including surrogate models, prognostic health management, and adaptive control strategies. However, the primary contribution is not a specific algorithm or architecture, but rather an analysis of emerging hybrid strategies that combine physics-informed neural networks (PINNs) with traditional ML approaches.

CATEGORY: AI",3.66,,False,2026-08-09T19:59:21
162,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a hybrid approach combining computational fluid dynamics (CFD), bio-inspired riblets, active plasma control, artificial neural networks, and support vector machine regressions to enhance airfoil performance. The primary contribution of the paper is the development of this hybrid approach for aerodynamic performance enhancement.

CATEGORY: ML",3.25,,False,2026-08-09T19:59:24
163,llama3.1:8b,V3,abstract,ML,"REASONING: The paper discusses machine learning applications in functional materials design, categorizing them into three levels: macroscopic compositional design, microscopic electronic and structural responses, and dynamic or time-dependent processes. The primary contribution is a case-driven approach to organizing these applications and extracting transferable principles.

CATEGORY: ML",3.01,,False,2026-08-09T19:59:27
164,llama3.1:8b,V3,abstract,DL,"REASONING: The paper proposes a CNN regression model for noise prediction, which is a specific application of deep learning techniques to improve the efficiency and accuracy of physical models generating traffic noise maps. The primary contribution of the paper is the development and evaluation of this CNN-based approach.

CATEGORY: DL",2.79,,False,2026-08-09T19:59:30
165,llama3.1:8b,V3,abstract,ML,"REASONING: The paper proposes an approach based on machine learning and graph analysis for identifying patterns and diagnostic markers for dementia, with a focus on descriptive probability density function (PDF) analysis and feature ranking using three complementary strategies. The primary contribution of the study is the evaluation of ten machine learning models under strict subject-level data separation to identify robust classification performance. The Random Forest model achieved the highest accuracy of 94.37%, making it the main subject of the paper's contribution.

CATEGORY: ML",4.82,,False,2026-08-09T19:59:35
166,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes the development of an ML-based screening model for assessing the risk of depression among the elderly population using various supervised machine learning models and feature selection techniques. The primary contribution is the identification of significant health-related, psychosocial, and ADL factors associated with depression risk.

CATEGORY: ML",3.25,,False,2026-08-09T19:59:38
167,llama3.1:8b,V3,abstract,AI,"REASONING: The paper reviews the current practice and future potential of AI in plastic and reconstructive surgery, highlighting its applications in diagnostic accuracy, surgical planning, image analysis, patient education, and clinical decision making. However, no specific AI, ML, or DL method is developed or studied; instead, various techniques are mentioned as being used by others. The primary contribution appears to be the review of existing AI applications in plastic surgery.

CATEGORY: AI",4.02,,False,2026-08-09T19:59:42
168,llama3.1:8b,V3,abstract,ML,"REASONING: The paper employs the double machine learning (DML) method with random forest regression as the DML learner to investigate the relationship between government-level AI policies and corporate supply chain resilience. The primary contribution of the paper is the application of a specific machine learning technique, DML, to analyze the impact of AI policies on supply chain resilience.

CATEGORY: ML",3.93,,False,2026-08-09T19:59:46
169,llama3.1:8b,V3,abstract,AI,"REASONING: The paper discusses the application of AI-driven models to support pattern recognition, prediction, and anomaly detection from wastewater data in public health. However, no specific ML or DL technique is developed or studied; instead, the focus is on the integration of AI with WBE for disease monitoring and response.

CATEGORY: AI",3.11,,False,2026-08-09T19:59:49
170,llama3.1:8b,V3,abstract,DL,"REASONING: The paper proposes a transformers-based architecture, RoBERTa-Large, for clickbait headline detection in digital news analysis. The model is evaluated against state-of-the-art ML and DL approaches, and achieves the highest classification accuracy of 97%. The technical methods described include the use of self-attention mechanism, TF-IDF, PoS tagging, n-gram representations, word embeddings, and XAI methods like LIME and SHAP.

CATEGORY: DL",4.44,,False,2026-08-09T19:59:54
171,llama3.1:8b,V3,abstract,AI,"REASONING: The paper uses bibliometric analysis on SCOPUS data to map knowledge trends and research patterns in AI and ML applications for sustainable development. The primary contribution is not a technical method or algorithm, but rather an analysis of the broader landscape of research in this area.

CATEGORY: AI",3.08,,False,2026-08-09T19:59:57
172,llama3.1:8b,V3,abstract,ML,"REASONING: 
The paper describes a range of technical methods including feature engineering, class imbalance addressing using SMOTE, Grey Relational Grade index, and comparison of seven mainstream classifiers including Deep Neural Networks. However, the primary contribution is not any single method but rather the combination of these methods to achieve an interpretable and sustainable machine learning architecture for early diagnosis of Alzheimer’s disease.

CATEGORY: ML",4.19,,False,2026-08-09T20:00:01
173,llama3.1:8b,V3,abstract,ML,"REASONING: The paper discusses the intersection of Federated Learning (FL) and Explainable Artificial Intelligence (XAI), introducing a taxonomy to categorize FedXAI methods. The primary contribution is a systematic review and multi-axis taxonomy of FedXAI approaches, rather than developing or applying specific AI/ML/DL techniques.

CATEGORY: ML",3.46,,False,2026-08-09T20:00:05
174,llama3.1:8b,V3,abstract,ML,"REASONING: The paper presents a novel machine learning framework for predicting antenatal care uptake among women in Ghana, integrating fairness-aware methods such as explainability, bias mitigation, and causal inference. The primary contribution of the paper is the development of this integrated framework, which includes multiple technical methods such as multiple imputation, SMOTE, stratified cross-validation, SHAP, AIF360, reweighing, DiCE, and double machine learning.

CATEGORY: ML",5.07,,False,2026-08-09T20:00:10
175,llama3.1:8b,V3,abstract,ML,"REASONING: The paper introduces the graph atomic cluster expansion (GRACE) framework, which is a machine learning approach to create universal interatomic potentials. The primary contribution of the paper is the development and demonstration of GRACE models, which are trained on large materials datasets and shown to be versatile and adaptable. The fine-tuning and knowledge distillation techniques used in the paper are secondary contributions that support the main result.

CATEGORY: ML",4.28,,False,2026-08-09T20:00:14
176,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a two-stage system that combines transformer-based landmark detection (RT-DETR) with supervised machine learning classifiers (Random Forest). The primary contribution of the paper is the development and validation of this AI pipeline for binary screening of horizontal strabismus versus orthotropia using smartphone-acquired facial images.

CATEGORY: ML",3.41,,False,2026-08-09T20:00:17
177,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a study that evaluates three machine learning models (SVM, KNN, and RUSBoost) on real-world data to predict recurrent ischemic stroke in Malaysia. The primary contribution of the paper is the development and evaluation of these machine learning models for clinical risk prediction.

CATEGORY: ML",3.34,,False,2026-08-09T20:00:21
178,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a machine learning approach using fNIRS signals to predict hand movements, employing various ML algorithms including Random Forest (RF), which was found to be the most effective method. The primary contribution of the paper is the development and evaluation of these ML methods for hand movement prediction.

CATEGORY: ML",3.22,,False,2026-08-09T20:00:24
179,llama3.1:8b,V3,abstract,ML,"REASONING: The paper presents a Quantum-Inspired Algorithm (QIA) for sustainable machine learning, which jointly optimises hyperparameters, model compression, and scheduling in a single framework using tunnelling-based search and amplitude reweighting. QIA is compared to several baseline optimisation methods on various datasets, demonstrating energy savings of 20-30% while keeping accuracy losses under 1.5%. The primary contribution of the paper is the development of this new algorithm.

CATEGORY: ML",4.85,,False,2026-08-09T20:00:29
180,llama3.1:8b,V3,abstract,ML,"REASONING: The paper reviews machine learning models for electric vehicle infrastructure, comparing traditional algorithms to hybrid deep learning models such as LSTM-DDQN, CNN-BiGRU, and transformer-based frameworks. The primary contribution of the paper is a performance-oriented review that provides a quantitative benchmarking framework linking algorithmic groups to subsystem performance.

CATEGORY: ML",3.58,,False,2026-08-09T20:00:32
181,llama3.1:8b,V3,abstract,DL,"REASONING: The paper proposes a deep learning-based approach, ACS-DSAEFL, which uses a combination of image pre-processing techniques (Gaussian filter and histogram equalization), feature extraction using Inception-enhanced vision transformer (IEViT), and classification with stacked sparse denoising autoencoder (SSDAE). The primary contribution is the development of this specific deep learning architecture for assistive communication.

CATEGORY: DL",4.04,,False,2026-08-09T20:00:36
182,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a machine learning model called FungiGuard, which integrates three different methods (Random Forest, Long Short-Term Memory, and attention mechanisms) to classify plant antifungal peptides. The primary contribution of the paper is the development of this specific model, rather than any general AI or ML concept.

CATEGORY: ML",3.59,,False,2026-08-09T20:00:40
183,llama3.1:8b,V3,abstract,ML,"REASONING: The paper proposes an estimation procedure based on adding small positive quantities to the diagonal of X'X, and introduces the ridge trace method for visualizing the effects of nonorthogonality in multiple regression. This is a classical machine learning technique, specifically related to feature engineering and regularization methods. The focus is on improving the accuracy of parameter estimates through a specific mathematical approach.

CATEGORY: ML",3.58,,False,2026-08-09T20:00:44
184,llama3.1:8b,V3,abstract,DL,"REASONING: The paper describes a framework called PLGDL that uses both Protein Language and Geometric Deep Learning models to predict protective antigens from pathogens. The primary contribution of the paper is the development of this integrated model, which leverages both sequence and structural features of protein antigens.

CATEGORY: DL",2.98,,False,2026-08-09T20:00:47
185,llama3.1:8b,V3,abstract,AI,"REASONING: The paper's primary contribution is a bibliometric analysis of AI and ML applications in renal cancer research, using tools such as VOSviewer, CiteSpace, and bibliometrix to visualize patterns in co-authorship, citations, and emerging research trends. The technical methods described are focused on data visualization and analysis rather than developing or applying specific AI or ML algorithms.

CATEGORY: AI",3.91,,False,2026-08-09T20:00:50
186,llama3.1:8b,V3,abstract,AI,"REASONING: The paper reviews recent advances in artificial intelligence (AI) applied to microbiology, specifically antimicrobial resistance (AMR) surveillance. The technical methods described include deep learning frameworks, transformer-based sequence models, graph neural networks, and multimodal architectures, as well as explainable AI techniques such as SHAP, attention mechanisms, and gradient-based attribution approaches.

CATEGORY: AI",4.13,,False,2026-08-09T20:00:55
187,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a machine learning approach to predict 30-day mortality risk in patients with non-variceal upper gastrointestinal bleeding (NVUGIB). The primary contribution of the paper is the development and validation of a specific machine learning model, NVUPreM, which outperforms traditional clinical scores. The technical methods described include feature selection via least absolute shrinkage and selection operator regression, evaluation of 36 machine learning algorithms using tenfold cross-validation, and use of SHapley Additive exPlanations (SHAP) for interpretability.

CATEGORY: ML",5.43,,False,2026-08-09T20:01:00
188,llama3.1:8b,V3,abstract,AI,"REASONING: The paper reviews and compares Quantum Machine Learning (QML) and classical Machine Learning (ML), analyzing their foundations, complexity, and applications across various domains. The primary contribution is the comprehensive comparative review of QML and ML, highlighting patterns where quantum models tend to outperform or underperform classical baselines.

CATEGORY: AI",3.25,,False,2026-08-09T20:01:03
189,llama3.1:8b,V3,abstract,AI,"REASONING: 
1. The technical methods described in the text include machine learning (support vector machines, random forest), deep learning (convolutional neural networks), and a systematic review methodology using PRISMA guidelines.
2. The primary contribution of the paper is the systematic review itself, which evaluates AI applications in ACL injury prediction and prevention, rather than any specific technical method or algorithm.
3. Since the paper's core contribution is not a specific ML or DL technique, but rather a review of various methods, it does not fit into either the ML or DL categories.

CATEGORY: AI",5.68,,False,2026-08-09T20:01:09
190,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes the development of a machine learning-based case-control classification model that integrates various types of data to discriminate bladder cancer cases from benign controls. The primary contribution is the creation and evaluation of this specific machine learning model, which includes training and comparing different algorithms (Extreme Gradient Boosting, Logistic Regression, and Support Vector Machine) using a set of clinical variables, cytokine levels, and environmental factors.

CATEGORY: ML",4.04,,False,2026-08-09T20:01:13
191,llama3.1:8b,V3,abstract,Unclear,"REASONING: The paper compares the performance of classical machine learning (ML), Deep Learning (DL), and a pre-trained large language model (LLM) in classifying bronchiolitis diagnosis from free-text-diagnosis fields in emergency department electronic health records (EHRs). The primary contribution is the comparison of these three approaches, with DL and LLM outperforming traditional ML models.

CATEGORY: Unclear",4.32,,False,2026-08-09T20:01:17
192,llama3.1:8b,V3,abstract,DL,"REASONING: The paper describes the development of a brain-inspired spiking neural network-based reinforcement learning computing architecture using α-In2Se3 ferroelectric semiconductor field-effect transistor. The primary contribution is the demonstration of a novel hardware implementation for reinforcement learning, which enables reward signal modulation and eligibility trace decay without external memory or computing units.

CATEGORY: DL",3.73,,False,2026-08-09T20:01:21
193,llama3.1:8b,V3,abstract,AI,"REASONING: The paper reviews various AI methods used in oncological drug development, including machine learning and deep learning models for target discovery, virtual screening, de novo molecular design, and cancer applications. However, the primary contribution of the paper is not to develop or compare specific AI algorithms, but rather to provide a comprehensive overview of the current state of AI in drug development.

CATEGORY: AI",3.64,,False,2026-08-09T20:01:25
194,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes the use of various machine learning models, including traditional ML (Naive Bayes, SVM, Random Forest) and deep learning models (XLNET, DistilBERT, ALBERT), to detect depression-related texts in social media comments. However, the primary contribution of the paper is not the development or comparison of these models, but rather the application of text summarization to enhance their efficiency.

CATEGORY: ML",4.05,,False,2026-08-09T20:01:29
195,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes the development of an AI/ML-based framework for automated quantification of fibrosis content and spatial distribution in histology slides. The primary contribution is a supervised AI/ML algorithm that can detect, segment, and quantify fibrosis compared to expert pathologist readers. The technical methods described include training, validation, and testing of the AI/ML algorithm using lung histology slides from preclinical mouse models.

CATEGORY: ML",4.2,,False,2026-08-09T20:01:33
196,llama3.1:8b,V3,abstract,ML,"REASONING: The paper presents an evaluation of eight machine learning models for predicting ACL injuries, using four datasets with different feature sets. The primary contribution is not a new ML model or architecture, but rather the application and comparison of existing ML techniques to predict ACL injuries.

CATEGORY: ML",3.01,,False,2026-08-09T20:01:36
197,llama3.1:8b,V3,abstract,ML,"REASONING: The paper introduces a methodology that integrates remote sensing data and machine learning to assess risks to heritage sites, using high-resolution satellite imagery and geospatial analytics. Five machine learning models are evaluated, but the primary contribution is not the development of a new ML algorithm or architecture, rather it's the application of existing methods to a specific problem in heritage conservation.

CATEGORY: ML",3.75,,False,2026-08-09T20:01:40
198,llama3.1:8b,V3,abstract,AI,"REASONING: The paper reviews the application of artificial intelligence (AI), machine learning (ML), and deep learning (DL) techniques in understanding the human leukocyte antigen (HLA) system, including its role in allorecognition, infection, autoimmunity, and treatment response. The primary contribution is a comprehensive review of AI/ML/DL applications in HLA research, rather than developing or comparing specific algorithms or architectures.

CATEGORY: AI",4.32,,False,2026-08-09T20:01:44
199,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a supervised machine learning model for classification, followed by a quantitative Read-Across Structure-Activity Relationship (qRASAR) study, and develops an open-access eXplainable AI (XAI) platform named ""KidneyTox_v1.0"" for nephrotoxicity prediction. The primary contribution of the paper is the development of this XAI platform.

CATEGORY: ML",4.33,,False,2026-08-09T20:01:48
200,llama3.1:8b,V3,abstract,ML,"REASONING: The paper discusses the application of various AI techniques, including machine learning and deep learning, to carbon capture and utilization (CCU) technologies for process optimization, performance forecasting, and emissions prediction. However, the primary contribution is not a novel algorithm or architecture but rather an analysis of patent trends and applications in this domain.

CATEGORY: ML",3.38,,False,2026-08-09T20:01:52
201,llama3.1:8b,V3,missing,NO_INPUT,,0.0,no abstract available (no fallback columns in this sheet),False,2026-08-09T20:01:52
202,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes the development of a novel hybrid stacking ensemble model using Random Forest (RF), Extreme Gradient Boosting (XGBoost), and Artificial Neural Network (ANN) models to predict the flexural strength of aluminium fibre reinforced concrete. The primary contribution is the development of this specific machine learning model, which is used to achieve superior predictive accuracy.

CATEGORY: ML",3.58,,False,2026-08-09T20:01:55
203,llama3.1:8b,V3,abstract,ML,"REASONING: The paper evaluates the diagnostic performance of various machine learning algorithms (MLAs) in identifying Tuberculous pericardial effusion (TPE). The primary contribution is the comparison and evaluation of different MLAs, specifically highlighting the random tree model as the most accurate.

CATEGORY: ML",3.13,,False,2026-08-09T20:01:59
204,llama3.1:8b,V3,abstract,AI,"REASONING: The paper's primary contribution is a comprehensive bibliometric analysis of global research on AI and ML applications in telesurgery, using various metrics to understand the growth, trends, and collaborations in this field. The technical methods described include bibliometric indicators such as annual publication trends, citation analysis, co-citation analysis, and keyword co-occurrence analysis, which are used to visualize and map the research landscape.

CATEGORY: AI",4.77,,False,2026-08-09T20:02:03
205,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes the concept and implementation of Support-Vector Networks (SVNs) for two-group classification problems, which involves non-linear mapping of input vectors to a high-dimensional feature space and constructing a linear decision surface. The primary contribution is the extension of SVN to handle non-separable training data using polynomial input transformations. This method represents a classical machine learning approach.

CATEGORY: ML",3.57,,False,2026-08-09T20:02:07
206,llama3.1:8b,V3,abstract,DL,"REASONING: The paper employs a convolutional neural network (CNN) to analyze EEG signals from various datasets, with a focus on detecting biological sex and its confounding effects in pathological diagnosis. The primary contribution of the paper is the development and evaluation of this CNN architecture for sex classification and its implications for disease prediction.

CATEGORY: DL",3.32,,False,2026-08-09T20:02:10
207,llama3.1:8b,V3,abstract,ML,"REASONING: The paper's primary contribution is the systematic literature review of AI applications in suicide prevention, which synthesizes findings from 160 studies across various thematic domains. The technical methods described include a taxonomy categorizing AI technologies and an analysis of NLP, DL, and XAI approaches for identifying suicidal behavior.

CATEGORY: ML",3.73,,False,2026-08-09T20:02:14
208,llama3.1:8b,V3,abstract,ML,"REASONING: The paper proposes a novel disaster management-based healthcare system utilizing machine learning models for sustainable environment. The technical methods described in the text include preprocessing of data using noise removal and normalization, feature extraction using deep adversarial gaussian multilayer perceptron, and optimization using firefly swarm binary grasshopper optimization. However, the primary contribution of the paper is not a new ML or DL technique, but rather an application of existing techniques to disaster management.

CATEGORY: ML",4.28,,False,2026-08-09T20:02:18
209,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes the compilation of historical laboratory contact angle datasets and the development of a machine-learning workflow to predict hydrogen wettability in underground storage formations. The primary contribution is the implementation of a unified machine-learning workflow, including various models (linear, tree-based, boosting, and neural-network), which achieves near-experimental predictive skill on a held-out test set.

CATEGORY: ML",3.9,,False,2026-08-09T20:02:22
210,llama3.1:8b,V3,abstract,ML,"REASONING: The paper compares various machine learning and deep learning algorithms for classifying pulmonary diseases using standardized spirometry features. The primary contribution of the paper is to evaluate the performance of different models, including both classical ML (logistic regression, SVM, k-NN, random forest, XGBoost) and DL (deep neural networks, convolutional neural networks), on a specific medical diagnosis task.

CATEGORY: ML",4.12,,False,2026-08-09T20:02:26
211,llama3.1:8b,V3,abstract,ML,"REASONING: The paper discusses linear regression and its relationship to deep learning, specifically focusing on the phenomenon of benign overfitting. The technical methods described include characterizing the effective rank of the data covariance and studying examples of data covariance properties required for benign overfitting.

CATEGORY: ML",3.14,,False,2026-08-09T20:02:29
212,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes using Extreme Gradient Boosting (XGBoost) models with cross-validation and external validation methods to detect dental caries from questionnaire data. The primary contribution of the paper is developing a machine learning model that can be applied to real-world datasets, rather than proposing a new neural network architecture or technique.

CATEGORY: ML",3.52,,False,2026-08-09T20:02:33
213,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes the technical methods used in XGBoost, including a novel parsity-aware algorithm for sparse data and weighted quantile sketch for approximate tree learning. These methods are primarily related to improving the efficiency and scalability of tree boosting, which is a classical machine learning technique. The focus on tree boosting as a method suggests that this is the primary contribution of the paper.

CATEGORY: ML",3.64,,False,2026-08-09T20:02:37
214,llama3.1:8b,V3,abstract,AI,"REASONING: The paper describes a systematic review that evaluates the use of Explainable Artificial Intelligence (XAI) techniques in machine learning and deep learning models for analyzing electroencephalography (EEG) data to diagnose mood and anxiety disorders. The primary contribution is not a new algorithm or model, but rather an evaluation of existing studies using XAI methods. The technical methods described include the use of various machine learning algorithms (SVM, Random Forest, deep neural networks), XAI techniques (SHAP, LIME, attention maps), and EEG feature extraction.

CATEGORY: AI",5.75,,False,2026-08-09T20:02:42
215,llama3.1:8b,V3,abstract,AI,"REASONING: The paper discusses the application of AI in CRISPR-based genetic screening, specifically highlighting machine learning (ML) and deep learning (DL) methods for optimizing experimental design, as well as large language model-agent (LLM-agent) systems for integrating biological knowledge and coordinating analysis. The primary contribution is not a specific algorithm or architecture, but rather the integration of AI approaches across the experimental lifecycle.

CATEGORY: AI",3.91,,False,2026-08-09T20:02:46
216,llama3.1:8b,V3,abstract,ML,"REASONING: The paper introduces a self-supervised machine learning platform called CLOSER that uses 3D pose skeleton data and kinematic features to analyze spontaneous behavior in mice with depressive disease. The primary contribution of the paper is the development of this machine learning framework, which is used for monitoring and quantifying depressive-like states in naturalistic contexts.

CATEGORY: ML",3.55,,False,2026-08-09T20:02:50
217,llama3.1:8b,V3,abstract,ML,"REASONING: The paper's primary contribution is a comparison of various machine learning models for early detection of Parkinson's disease using vocal biomarkers. The technical methods described in the text are feature selection, multiple machine learning models (including Adaptive Boosting, Random Forest, Support Vector Machine, and others), and explainable artificial intelligence techniques such as SHAP, LIME, and Partial Dependence Plot.

CATEGORY: ML",3.98,,False,2026-08-09T20:02:54
218,llama3.1:8b,V3,abstract,DL,"REASONING: The paper describes the development of an artificial intelligence (AI)-driven predictive model called KinicI that integrates multi-omics data and consensus clustering to classify HCC patients into two distinct subgroups based on isonicotinylation levels. Additionally, machine learning approaches (LASSO, RSF) are used for feature selection and SHAP analysis identifies CYP2C9 and G6PD as influential prognostic variables. Furthermore, the GraphBAN deep learning framework is used to prioritize candidate compounds targeting these proteins.

CATEGORY: DL",5.05,,False,2026-08-09T20:02:59
219,llama3.1:8b,V3,abstract,AI,"REASONING: The paper discusses AI in endourology, but it does not describe any specific technical methods or algorithms used to achieve its results. Instead, it provides a review and guide on the potential integration of advanced technologies into endourology, highlighting novel trends and technologies being developed in AI.

CATEGORY: AI",3.15,,False,2026-08-09T20:03:02
220,llama3.1:8b,V3,abstract,AI,"REASONING: The paper discusses various approaches to sentiment analysis, including deep learning models, machine learning methods, and hybrid methods, but does not focus on a specific technical method or architecture as its primary contribution. Instead, it provides a comprehensive review of the field, highlighting recent challenges and future directions.

CATEGORY: AI",3.19,,False,2026-08-09T20:03:05
221,llama3.1:8b,V3,abstract,ML,"REASONING: The paper presents a comparison between two types of models: a fine-tuned VLA model (π0) and a neuro-symbolic architecture that combines PDDL-based symbolic planning with learned low-level control. The primary contribution is the evaluation and comparison of these two approaches on structured manipulation tasks, highlighting trade-offs in reliability, data efficiency, and energy efficiency.

CATEGORY: ML",4.02,,False,2026-08-09T20:03:09
222,llama3.1:8b,V3,abstract,ML,"REASONING: The paper's primary contribution is the development of an explainable machine learning framework that identifies key predictors and novel patient phenotypes for PICC-CRBSI using techniques such as LASSO regression, SHAP analysis, supervised UMAP, and HDBSCAN clustering. These methods are used to analyze data from the MIMIC-IV Critical Care database and identify a high-risk subgroup of patients.

CATEGORY: ML",4.11,,False,2026-08-09T20:03:13
223,llama3.1:8b,V3,abstract,ML,"REASONING: The paper's primary contribution is a systematic literature review of AI applications in orthodontics, categorizing them into four clinical groups and analyzing their effectiveness. The technical methods described include a Systematic Literature Review (SLR) with methodological tendencies and AI-based applications analysis.

CATEGORY: ML",3.23,,False,2026-08-09T20:03:17
224,llama3.1:8b,V3,abstract,ML,"REASONING: The paper surveys recent advances in AI (ML/DL) for climate science across various applications, extracting task definitions, datasets, model classes, and evaluation metrics from studies published between 2015 and 2025. The primary contribution of the paper is a synthesis of these advances, highlighting strengths and limitations, and providing recommendations for future research.

CATEGORY: ML",3.57,,False,2026-08-09T20:03:20
225,llama3.1:8b,V3,abstract,AI,"REASONING: The paper discusses the use of machine learning and deep learning algorithms to predict material properties and design high-entropy materials for batteries and supercapacitors, but it does not describe any specific technical methods or architectures beyond these general concepts. The primary contribution is a review that synthesizes existing knowledge on using quantum computing and AI in materials discovery.

CATEGORY: AI",3.83,,False,2026-08-09T20:03:24
226,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes DNA metabarcoding analysis and Machine Learning (ML) methods coupled with explainable Artificial Intelligence (XAI) for predicting host health status based on fungal genera in the mycobiome. The primary contribution of the paper is the development of a multiview analytical framework that integrates conventional statistical approaches with ML methods.

CATEGORY: ML",3.47,,False,2026-08-09T20:03:27
227,llama3.1:8b,V3,abstract,AI,"REASONING: The paper describes a scoping review that systematically identifies and analyzes studies on AI applications in emergency general surgery, focusing on clinical decision-support tools and intraoperative assistance. The primary contribution is not a technical method or algorithm, but rather the synthesis of existing literature and identification of barriers to implementation.

CATEGORY: AI",3.2,,False,2026-08-09T20:03:31
228,llama3.1:8b,V3,abstract,AI,"REASONING: The paper describes a scoping review of artificial intelligence applications in veterinary oncology, identifying clinical applications, techniques, data sources, and challenges hindering translation to clinical practice. The primary contribution is not a technical method or algorithm but rather the systematic mapping of the literature on AI in veterinary oncology. The text mentions deep learning models as one of the mature applications, but they are not the focus of the paper.

CATEGORY: AI",4.39,,False,2026-08-09T20:03:35
229,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a methodology for curating clinical trial databases to make them suitable for training or testing artificial intelligence models, specifically focusing on medical imaging data from MRIs. The technical methods described include defining inclusion and exclusion criteria, removing unnecessary data, quality control, harmonisation of sequence names, and simplifying directory structures.

CATEGORY: ML",3.6,,False,2026-08-09T20:03:39
230,llama3.1:8b,V3,abstract,ML,"REASONING: The paper conducts a systematic review of AI methods applied to IRI prediction for rigid and composite pavements, synthesizing literature from 2004 to 2025 on various models, datasets, and input variables. The primary contribution is the analysis and comparison of different AI approaches, including ensemble learning methods, artificial neural networks, and hybrid architectures.

CATEGORY: ML",3.87,,False,2026-08-09T20:03:43
231,llama3.1:8b,V3,abstract,DL,"REASONING: The paper proposes an intelligent optimization framework for centrifugal compressor maintenance strategies, which involves several technical methods including Reliability Allocation by Heuristic Optimization, graph theory, Monte Carlo simulations, and Deep Reinforcement Learning. The primary contribution of the paper is the formulation of optimal maintenance policies using artificial intelligence methods to reduce costs and improve reliability in natural gas pipeline systems.

CATEGORY: DL",3.63,,False,2026-08-09T20:03:46
232,llama3.1:8b,V3,abstract,ML,"REASONING: The paper discusses machine learning techniques for diabetes prediction, specifically comparing ensemble methods with deep learning approaches. However, the primary contribution of the paper is not a new algorithm or model, but rather a comprehensive analysis of the current state-of-the-art in this field.

CATEGORY: ML",3.27,,False,2026-08-09T20:03:49
