paper_id,model_version,prompt_version,input_source,manual_label,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
103,mistral:7b,V3,abstract,AI,AI,"REASONING: The paper discusses various AI-based privacy-preserving strategies in the IoV, including Federated Learning (FL), Differential Privacy (DP), Homomorphic Encryption (HE), Blockchain-enhanced AI, Adversarial Machine Learning (AML), and anomaly detection. The primary contribution is the creation of a six-domain taxonomy that systematically evaluates these methodologies.

CATEGORY: AI",5.17,,False,2026-08-16T00:39:19
104,mistral:7b,V3,abstract,Unclear,AI,"REASONING: The paper discusses the application of AI in ARDS management, focusing on the use of Machine Learning (ML) for early risk prediction, diagnosis, phenotyping, management, and outcome prediction. It mentions the use of electronic health records, imaging, physiological waveforms, and omics data for ML models. However, the primary contribution of the paper is not the development or implementation of any specific ML model, but rather a review and discussion of the potential and challenges of using ML in ARDS management.

CATEGORY: AI",6.12,,False,2026-08-16T00:39:25
105,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper discusses various model selection techniques in the context of phylogenetics, including the Akaike Information Criterion (AIC), Bayesian methods, and likelihood ratio tests. The primary contribution of the paper is the application of AIC-based model averaging to a specific dataset of ground beetles.

CATEGORY: ML",4.18,,False,2026-08-16T00:39:29
106,mistral:7b,V3,abstract,DL,DL,"REASONING: The paper presents a deep learning-based approach for detecting artificial intelligence-generated artwork using a self-distilled transformer model (DINO v2). The primary contribution is the development and evaluation of this model for distinguishing human-created art from AI-generated content.

CATEGORY: DL",3.75,,False,2026-08-16T00:39:33
107,mistral:7b,V3,abstract,ML,AI,"REASONING: The paper proposes a novel component, the quantitative argumentation layer, for tabular data that mines concepts from both data and data descriptions. It constructs a concept and argumentation model (CAM) that embeds human-aligned reasoning processes, providing decisions based on human-level knowledge and an intrinsically interpretable reasoning process.

CATEGORY: AI (General artificial intelligence approaches)",4.49,,False,2026-08-16T00:39:38
108,mistral:7b,V3,abstract,AI,AI,"REASONING: The paper discusses AI in the context of pathology, outlining its applications, workflow, and the role of pathologists in AI development and deployment. No specific AI, ML, or DL technique is developed or studied.

CATEGORY: AI",3.27,,False,2026-08-16T00:39:41
109,mistral:7b,V3,abstract,ML,DL,"REASONING: The paper proposes an optimized hybrid deep learning framework that integrates Convolutional Neural Networks (CNN) and Recurrent Neural Networks (RNN) enhanced by Genetic Algorithm (GA)-based hyperparameter optimization. The primary contribution of the paper is the development and optimization of the CNN-RNN model using GA.

CATEGORY: DL",4.85,,False,2026-08-16T00:39:46
110,mistral:7b,V3,abstract,nan,None,"REASONING: The paper's contribution is a Python framework for loading, visualizing, and annotating medical time series. Although AI is mentioned as motivation, no AI, ML, or DL concept, method, or architecture is developed or studied.
CATEGORY: None",3.27,,True,2026-08-16T00:39:49
111,mistral:7b,V3,abstract,AI,AI,"REASONING: The paper discusses various AI-based approaches for improving medication adherence in patients with cardiovascular diseases. These approaches include natural language processing, reinforcement learning, and machine learning algorithms such as neural networks, random forests, support vector machines, and decision tree models. The primary contribution of the paper is not the development or comparison of a specific AI, ML, or DL technique but rather the review and analysis of existing literature on AI-based approaches for medication adherence.

CATEGORY: AI (general artificial intelligence approaches)",6.28,,False,2026-08-16T00:39:55
112,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper describes a two-stage AI framework that integrates multimodal MRI and clinical indicators for the noninvasive assessment of renal fibrosis. The primary contribution is the development of a deep learning model (MobileNetV2-SE) for RF classification, which is combined with classical machine learning models (XGBoost, ExtraTree) for improved performance.

CATEGORY: ML (since the primary contribution is a combination of deep learning and classical machine learning models)",5.99,,False,2026-08-16T00:40:01
113,mistral:7b,V3,abstract,DL,ML,"REASONING: The paper discusses the training of deep multi-layer neural networks, focusing on understanding why standard gradient descent from random initialization fails with deep neural networks. It proposes a new initialization scheme to improve convergence. The paper does not mention any specific deep learning architectures like CNNs, RNNs, or transformers, and the primary contribution is the proposed initialization scheme, which places it in the machine learning category.

CATEGORY: ML",4.92,,False,2026-08-16T00:40:06
114,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper describes the development of a pilot study to assess the feasibility of using ultrasound for body composition assessment in infants, and the development of preliminary machine learning models, including convolutional neural networks (CNN), for predicting body composition from ultrasound images. The primary contribution of the paper is the development of the machine learning models.

CATEGORY: ML",4.85,,False,2026-08-16T00:40:11
115,mistral:7b,V3,abstract,nan,None,"REASONING: The paper does not describe any AI, ML, or DL techniques. It only corrects a typesetting error in an author's name.
CATEGORY: None",2.33,,False,2026-08-16T00:40:14
116,mistral:7b,V3,abstract,Unclear,DL,"REASONING: The paper evaluates the impact of annotation quality and model architecture on Arabic sentiment analysis, comparing traditional machine learning algorithms with transformer-based architectures. The primary contribution is the use of transformer-based architectures, specifically AraBERTv2, CAMeL Lab BERT, and XLM-RoBERTa, which outperform all other models in the study.

CATEGORY: DL",5.07,,False,2026-08-16T00:40:19
117,mistral:7b,V3,abstract,Unclear,DL,"REASONING: The paper describes an integrated workflow that uses robot-automated experimentation, machine learning predictions, and finite element simulations to design stretchable electrodes. The primary contribution of the paper is the development of an ensemble of artificial neural networks for predicting the strain-insensitive performance of stretchable electrodes.

CATEGORY: DL",4.03,,False,2026-08-16T00:40:23
118,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper discusses the generation of synthetic data for AI algorithms, focusing on statistical, probabilistic, and ML-based tabular data generation methods. The primary contribution of the paper is the exploration of these methods for synthetic data generation.

CATEGORY: ML",3.43,,False,2026-08-16T00:40:26
119,mistral:7b,V3,abstract,ML,DL,"REASONING: The paper proposes a multimodal AI system, DMDNet, for detecting digital manipulation in documents. The system uses a convolutional neural network (CNN) for feature extraction, and four advanced classification strategies, including transformer-based, adversarial, self-supervised, and feature-selection approaches. The primary contribution of the paper is the development and evaluation of the DMDNet system.

CATEGORY: DL (The paper's primary contribution is the development of a neural network-based system, DMDNet, for digital manipulation detection)",6.79,,False,2026-08-16T00:40:33
120,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper proposes an Accurate Surgical Time Prediction (ASTP) framework that combines feature importance and advanced machine learning models, including Long Short Term Memory (LSTM) with SHapley Additive exPlanations (SHAP) values, Random Forest permutation importance, Histogram Gradient Boosting Regression (HGBR), artificial neural networks (ANNs), and recurrent models (Long Short Term Memory, Gated Recurrent Unit, and hybrid Long Short-Term Memory + Gated Recurrent Unit). The primary contribution of the paper is the development and evaluation of the ASTP framework, which is a machine learning approach.

CATEGORY: ML",7.74,,False,2026-08-16T00:40:41
121,mistral:7b,V3,abstract,ML,AI,"REASONING: The paper discusses various mathematical and machine learning-assisted spectral generation methods for Raman spectroscopy, including quantum mechanics simulations, GANs, and Auto-encoders. The primary contribution is the critical evaluation and summary of these existing methodologies for signal optimization, safety analysis, and probe design.

CATEGORY: AI (General artificial intelligence approaches)",4.44,,False,2026-08-16T00:40:45
122,mistral:7b,V3,abstract,Unclear,DL,"REASONING: The paper compares the performance of classical machine learning (Naive Bayes), deep learning (LSTM, Bi-LSTM), and transformer-based models (DistilBERT) for sentiment analysis of ChatGPT-related educational discourse. The primary contribution of the paper is the comparison and identification of the best-performing approach, which is the fine-tuned DistilBERT model.

CATEGORY: DL (Deep Learning)",5.55,,True,2026-08-16T00:40:51
123,mistral:7b,V3,abstract,AI,DL,"REASONING: The paper proposes an AI-based decision support approach for the development of upper limb exoskeletons, with the primary contribution being the use of a multilayer perceptron (MLP) for accurate and realistic results in exoskeleton design and production. The MLP is a neural network architecture, making this a deep learning (DL) application.

CATEGORY: DL",4.61,,False,2026-08-16T00:40:55
124,mistral:7b,V3,abstract,nan,DL,"REASONING: The paper introduces a new language representation model called BERT, which is a transformer-based model. The primary contribution of the paper is the development and pre-training of the BERT model, which can be fine-tuned for various natural language processing tasks without substantial architecture modifications.

CATEGORY: DL",3.91,,False,2026-08-16T00:40:59
125,mistral:7b,V3,abstract,ML,DL,"REASONING: The paper introduces a novel AI framework for fault detection and diagnosis (FDD) in photovoltaic (PV) systems that combines Convolutional Neural Networks (CNNs) with time–frequency analysis via the Wigner–Ville Distribution (WVD). The primary contribution is the development and benchmarking of this CNN-WVD model for PV FDD.

CATEGORY: DL",5.59,,False,2026-08-16T00:41:05
126,mistral:7b,V3,abstract,Unclear,DL,"REASONING: The paper discusses the use of AI and ML, particularly deep learning and convolutional neural networks (CNNs), for the early detection and prevention of Alzheimer's disease. The primary contribution is the application of these techniques to multimodal data integration from neuroimaging, genetics, and clinical records for predicting disease progression and guiding individualized treatment plans.

CATEGORY: DL",4.84,,False,2026-08-16T00:41:10
127,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper describes the development and comparison of multiple machine learning algorithms for IDA prediction, with CatBoost being identified as the most effective model. SHAP values are used to characterize feature importance.

CATEGORY: ML",3.48,,False,2026-08-16T00:41:13
128,mistral:7b,V3,abstract,AI,AI,"REASONING: The paper discusses AI applications in various aspects of precision immunotherapy, including biomarker discovery, prediction of immune checkpoint inhibitor response and toxicity, neoantigen prioritization, CAR-T cell optimization, and therapeutic antibody engineering. While it mentions multiple AI techniques, the focus is on the application of AI in the field of immunotherapy, rather than the development or study of specific AI, ML, or DL concepts, methods, or architectures.

CATEGORY: AI",5.94,,False,2026-08-16T00:41:19
129,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper proposes a machine learning framework for proactive detection of Android ransomware using network traffic metadata. The framework employs advanced classifiers like Light Gradient Boosting Machine, eXtreme Gradient Boosting Machine, and Random Forest, with Synthetic Minority Oversampling Technique enhanced stratified cross-validation to mitigate class imbalance and improve generalizability. Explainable artificial intelligence methods such as SHapley Additive exPlanations and Local Interpretable Model-Agnostic Explanations are used to enhance interpretability and analyst trust. The primary contribution of the paper is the development of this ensemble-based machine learning framework.

CATEGORY: ML",7.91,,False,2026-08-16T00:41:27
130,mistral:7b,V3,abstract,AI,AI,"REASONING: The paper discusses the application of AI, deep learning, and robotic microscopy in parasitology diagnostics, highlighting their potential to improve diagnostic equity in low-resource settings. The primary contribution of the paper is the evaluation of these emerging digital technologies in parasitology diagnostics.

CATEGORY: AI (General)",3.98,,False,2026-08-16T00:41:31
131,mistral:7b,V3,abstract,ML,DL,"REASONING: The paper develops three hybrid predictive models using artificial neural networks (ANN) optimized with genetic algorithm (GA), particle swarm optimization (PSO), and the Levenberg–Marquardt (LM) algorithm for predicting the crack healing percentage in self-healing concrete. The primary contribution of the paper is the development of these hybrid models.

CATEGORY: DL",4.57,,False,2026-08-16T00:41:35
132,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper investigates the impact of adjunct VR-haptic simulator practice on undergraduate dental education and explores whether machine-learning models can predict faculty-assigned letter grades. The primary contribution is the use of machine learning models, specifically Naive Bayes, decision tree, random forest, and support vector machines, to predict the letter grades assigned by faculty members. SHAP is used to explain the results of the best-performing method.

CATEGORY: ML",5.75,,False,2026-08-16T00:41:41
133,mistral:7b,V3,abstract,AI,ML,"REASONING: The paper discusses the application of AI in enhancing PPE training, primarily focusing on computer vision and machine learning techniques for real-time feedback, virtual simulation, and compliance monitoring. The primary contribution of the paper lies in the review and evaluation of these AI-assisted training methods.

CATEGORY: ML (Machine Learning)",4.16,,False,2026-08-16T00:41:45
134,mistral:7b,V3,abstract,AI,AI,"REASONING: The paper discusses the applications of artificial intelligence in orthopedics, focusing on machine learning for structured perioperative risk prediction, deep learning for standardized musculoskeletal imaging, and large language models for workflow and decision support. The primary contribution lies in the discussion of the barriers to implementation and the need for rigorous evaluation, probability calibration, and uncertainty estimation.

CATEGORY: AI",4.83,,False,2026-08-16T00:41:50
135,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper integrates behavioral theory with machine learning, specifically LASSO regression and SHAP analysis, along with machine-learning classifiers like XGBoost, LightGBM, and CatBoost. The primary contribution of the paper is the identification of psychological predictors of intention to use antimicrobials appropriately among clinicians using these machine learning techniques.

CATEGORY: ML",4.71,,False,2026-08-16T00:41:55
136,mistral:7b,V3,abstract,Unclear,ML,"REASONING: The paper discusses the application of AI, specifically machine learning and deep learning, in optimizing the design of nanobiological materials for neurodegenerative diseases treatment. The primary contribution is the proposal of a closed-loop system that integrates AI-driven design, patient-specific data, and real-time monitoring for personalized medicine.

CATEGORY: ML (since the primary contribution involves machine learning techniques, but the paper also discusses deep learning and AI in general)",5.46,,False,2026-08-16T00:42:00
137,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper employs machine learning models (XGBoost and LightGBM) for cross-prediction of cancer survival rates. The primary contribution is the use of these models for cross-prediction of different cancer types, rather than the specific algorithms themselves.

CATEGORY: ML",3.56,,False,2026-08-16T00:42:04
138,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper's primary contribution is the application of multiple machine learning algorithms (KNN, SVC, RFC, XGBoost) to a synthetic predictive maintenance dataset for multiclass failure prediction in infrastructure and facilities management. The research focuses on improving maintenance strategies by leveraging AI, and the comparative analysis of the models reveals XGBoost as the best performer.

CATEGORY: ML",4.91,,False,2026-08-16T00:42:09
139,mistral:7b,V3,missing,nan,NO_INPUT,,0.0,no abstract available,False,2026-08-16T00:42:09
140,mistral:7b,V3,abstract,AI,AI,"REASONING: The paper discusses the use of large language models (LLMs) for automating annotation of regulatory documents in the field of medical device regulatory science. The primary contribution of the paper is the validation study of LLMs for scaling data analyses in this field.

CATEGORY: AI",3.61,,False,2026-08-16T00:42:13
141,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper discusses the application of Automated Machine Learning (AutoML) in oral healthcare, evaluating its performance and translational relevance. It mentions various dental specialties and data modalities, but the core concept is AutoML.

CATEGORY: ML",3.37,,False,2026-08-16T00:42:16
142,mistral:7b,V3,abstract,Unclear,DL,"REASONING: The paper presents a machine learning-based framework for predicting the residual flexural strength of FR-UHPC after exposure to elevated temperatures. The primary contribution is the development and validation of the hybrid AegisFusion architecture, a dual-track neural/tree fusion with MetaSwarm tuning and Bayesian calibration.

CATEGORY: DL",4.5,,False,2026-08-16T00:42:20
143,mistral:7b,V3,abstract,ML,DL,"REASONING: The paper introduces the concept of Dropout, a regularization technique used to prevent overfitting in deep neural networks by randomly dropping out units during training. The primary contribution of the paper is the introduction and demonstration of the effectiveness of Dropout in improving the performance of neural networks on various supervised learning tasks.

CATEGORY: DL",4.04,,False,2026-08-16T00:42:24
144,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper proposes a hybrid framework that integrates federated learning with ensemble-based machine learning models and explainable AI techniques for sepsis mortality prediction. The primary contribution lies in the development of this hybrid framework, which includes various classical machine learning models (Random Forest, LightGBM, XGBoost, K-Nearest Neighbors, and Logistic Regression) and explainability techniques (SHapley Additive exPlanations (SHAP), Local Interpretable Model-agnostic Explanations (LIME), and Partial Dependence Plots (PDP)).

CATEGORY: ML",6.98,,False,2026-08-16T00:42:31
145,mistral:7b,V3,abstract,Unclear,AI,"REASONING: The paper discusses the application of AI, specifically machine learning and deep learning, in the diagnosis and prediction of acute ischemic stroke. It focuses on the use of AI for lesion segmentation and functional outcome forecasting, and the integration of multimodal data. The primary contribution of the paper is the synthesis of evidence on AI applications in stroke care, rather than the development of a specific AI model or algorithm.

CATEGORY: AI",5.3,,False,2026-08-16T00:42:37
146,mistral:7b,V3,abstract,Unclear,Unclear,"REASONING: The paper integrates AI, ML, and SEM to predict consumer purchase intentions. The primary contribution is the hybrid SEM-ML framework, which uses ensemble ML models (Logistic Regression, Random Forest, XGBoost, and Neural Networks) and SEM. Sentiment analysis, TF-IDF text vectorization, and DistilBERT are used as tools supporting the primary contribution.

CATEGORY: Unclear (The paper is interdisciplinary, combining AI, ML, and SEM, and it is not possible to identify a single most specific applicable category.)",6.9,,False,2026-08-16T00:42:44
147,mistral:7b,V3,abstract,Unclear,DL,"REASONING: The paper introduces a hybrid computational framework that integrates Graph Convolutional Networks, Variational Autoencoders, and Uncertainty Aware Adaptive Multi-Objective Optimization-based Reinforcement Learning (UAAMOO-RL) for drug discovery. The primary contribution of the paper is the development of this novel hybrid method.

CATEGORY: DL",4.66,,False,2026-08-16T00:42:48
148,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper describes the Bagging predictors method, which is a classical machine learning technique that involves generating multiple versions of a predictor and averaging or voting them to get an aggregated predictor. The method is instable, meaning that perturbing the learning set can cause significant changes in the predictor constructed.

CATEGORY: ML",3.87,,False,2026-08-16T00:42:52
149,mistral:7b,V3,abstract,AI,AI,"REASONING: The paper discusses the diagnostic and prognostic applications of multimodal AI in retinal vascular diseases, comparing the performance of multimodal AI systems to unimodal models and expert ophthalmologists. It does not focus on a specific AI, ML, or DL technique, but rather on the integration of diverse imaging modalities and clinical data.

CATEGORY: AI",5.19,,False,2026-08-16T00:42:57
150,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper develops a data-driven Bayesian Network framework using a Tree-Augmented Naive Bayes (TAN) structure to analyze and predict the consequences of ship collision accidents on a global scale. The model is trained on a long-term dataset of collision accident investigation reports.
CATEGORY: ML",3.82,,False,2026-08-16T00:43:01
151,mistral:7b,V3,abstract,ML,Unclear,"REASONING: The paper discusses various topics related to the application of machine learning, deep learning, and other AI techniques in various domains such as wildfire risk prediction, healthcare, sentiment analysis, cybersecurity, finance, and education. However, the primary contribution of the paper is not clearly identified as it is a collection of 35 papers on various AI-related topics.

CATEGORY: Unclear",4.85,,False,2026-08-16T00:43:06
152,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper describes a combination of portable GC-MS and an AI model for the detection of viral respiratory infections. The AI model employs machine learning algorithms to enhance the specificity and sensitivity of the model. The primary contribution of the paper is the development of this AI model for breath biomarker analysis.

CATEGORY: ML",4.42,,False,2026-08-16T00:43:10
153,mistral:7b,V3,abstract,Unclear,ML,"REASONING: The paper describes a hybrid AI and ML model that uses supervised and unsupervised techniques like auto-encoders and Isolation Forests classifiers for insider threat detection. The primary contribution of the paper is the development of this hybrid model.

CATEGORY: ML",3.4,,False,2026-08-16T00:43:14
154,mistral:7b,V3,abstract,Unclear,AI,"REASONING: The paper reviews the role of AI in wildfire management, focusing on geospatial and climatic analysis, technological and algorithmic advancements, machine learning-driven wildfire prediction, and behavior modeling. The primary contribution of the paper is the bibliometric study and the identification of thematic clusters in the field of AI and wildfire management.

CATEGORY: AI",4.25,,False,2026-08-16T00:43:18
155,mistral:7b,V3,abstract,AI,AI,"REASONING: The paper proposes an AI-enriched digital Educational Framework (AIEDF) based on a Holistic Digital Literacy Framework (HDLF), which synthesizes competencies from existing frameworks. The primary contribution is the development of the AIEDF and HDLF, which are not specific to any ML/DL techniques.

CATEGORY: AI",4.57,,False,2026-08-16T00:43:23
156,mistral:7b,V3,missing,nan,NO_INPUT,,0.0,no abstract available,False,2026-08-16T00:43:23
157,mistral:7b,V3,abstract,AI,ML,"REASONING: The paper discusses various AI-driven multimodal fusion approaches for Alzheimer's Disease prediction, categorizing them into data-level, feature-level, decision-level, and temporal paradigms. It also investigates the adoption of explainable AI (XAI) techniques across studies.

CATEGORY: ML (The paper's primary contribution lies in the categorization and analysis of various machine learning techniques for multimodal data fusion in Alzheimer's Disease prediction, without explicitly mentioning any neural network architecture.)",6.17,,False,2026-08-16T00:43:29
158,mistral:7b,V3,abstract,Unclear,ML,"REASONING: The paper discusses the role of artificial intelligence (AI) and machine learning (ML) in optimizing microalgae production for food and water security. Although the paper mentions various aspects of AI and ML, the primary contribution lies in the application of these techniques to microalgae bioprocessing.

CATEGORY: ML (Machine Learning)",4.43,,False,2026-08-16T00:43:33
159,mistral:7b,V3,abstract,Unclear,ML,"REASONING: The paper presents an AI-enabled smart farming framework for optimizing date palm cultivation through the integration of Machine Learning (ML) and Internet of Things (IoT) technologies. The primary contribution of the paper is the development and optimization of four ML algorithms (Random Forest, Gradient Boosting Machine, Artificial Neural Network, and Support Vector Machine) for classifying palm health and supporting data-driven irrigation management.

CATEGORY: ML",5.11,,False,2026-08-16T00:43:38
160,mistral:7b,V3,abstract,ML,DL,"REASONING: The paper introduces a hybrid framework for detecting synthetic Spanish text using a tri-layer feature fusion strategy that includes structural stylometry, probabilistic surprisal via perplexity, and topical-aware semantic contrast. The primary contribution is the multi-model stacking ensemble that combines diverse learning architectures to maximize classification robustness.

CATEGORY: DL (Deep Learning)",4.67,,False,2026-08-16T00:43:43
161,mistral:7b,V3,abstract,Unclear,ML,"REASONING: The paper discusses the application of AI and ML techniques for the optimization of electrochemical devices, with a focus on surrogate models, prognostic health management, adaptive control strategies, and physics-informed neural networks. The primary contribution of the paper lies in the discussion of AI/ML architectures and hybrid strategies for hydrogen economy-related devices.

CATEGORY: ML (The paper discusses various ML techniques, but the primary focus is on the hybrid strategies that incorporate physics-informed neural networks, which can be considered a subset of ML)",6.18,,False,2026-08-16T00:43:49
162,mistral:7b,V3,abstract,Unclear,ML,"REASONING: The paper describes a hybrid approach that combines computational fluid dynamics (CFD) simulations and artificial intelligence (AI) techniques, specifically artificial neural networks (ANNs) and support vector machine regressions, for aerodynamic performance enhancement of an airfoil. The primary contribution of the paper is the development and validation of the AI models for predicting and optimizing the performance of the airfoil with the use of riblets and active plasma control.

CATEGORY: ML",5.52,,False,2026-08-16T00:43:55
163,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper discusses the application of machine learning in functional materials design, focusing on three levels: macroscopic compositional design, microscopic electronic and structural responses, and dynamic or time-dependent processes. It mentions various methodological choices and practical tools, but no specific neural network architecture or learning method is developed or studied.

CATEGORY: ML",4.13,,False,2026-08-16T00:43:59
164,mistral:7b,V3,abstract,DL,DL,"REASONING: The paper proposes a method for traffic noise map prediction using a convolutional neural network (CNN) regression model. The primary contribution of the paper is the development and application of this CNN model for noise prediction.

CATEGORY: DL",3.04,,False,2026-08-16T00:44:02
165,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper proposes an approach based on machine learning and graph analysis for diagnosing dementia. The primary contribution is the evaluation of ten machine learning models, with Random Forest achieving the highest accuracy. The graphical analysis is used for validation. No neural network architecture is mentioned, so it is not deep learning.

CATEGORY: ML",4.13,,False,2026-08-16T00:44:06
166,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper's primary contribution is the development and evaluation of multiple machine learning models to assess the risk of depression among the elderly population. The models include bagged tree, RDA, LR, MARS, ANN, RF, SVM, and XGBoost. The feature selection analysis is also a part of the machine learning process.

CATEGORY: ML",4.66,,False,2026-08-16T00:44:11
167,mistral:7b,V3,abstract,AI,AI,"REASONING: The paper discusses AI technologies in plastic and reconstructive surgery, focusing on machine learning algorithms for automated image analysis, AI-driven virtual assistants, and large language models for clinical decision making and medical education. However, no specific neural network architecture or learning methodology is developed or studied.

CATEGORY: AI",3.76,,False,2026-08-16T00:44:15
168,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper employs the double machine learning (DML) method with random forest regression as the DML learner to investigate the relationship mechanism between government-level AI policies and corporate supply chain resilience. The primary contribution of the paper is the application of the DML method, which is a machine learning technique.

CATEGORY: ML",4.3,,False,2026-08-16T00:44:19
169,mistral:7b,V3,abstract,AI,ML,"REASONING: The paper discusses AI-driven models for pattern recognition, predicting temporal trends, and detecting anomalies from wastewater data, which are all machine learning techniques. However, the primary contribution of the paper is the examination of these AI-driven models in the context of wastewater-based epidemiology, making it a machine learning paper.

CATEGORY: ML",4.32,,False,2026-08-16T00:44:23
170,mistral:7b,V3,abstract,Unclear,DL,"REASONING: The paper introduces a transformers-based architecture, RoBERTa-Large, for the automated detection of clickbait news headlines. The model is evaluated against state-of-the-art ML and DL approaches, and XAI methods like LIME and SHAP are used for better understanding and explainability.

CATEGORY: DL",4.24,,False,2026-08-16T00:44:27
171,mistral:7b,V3,abstract,nan,AI,"REASONING: The paper uses bibliometric analysis of SCOPUS data to map knowledge trends and research patterns in the field of AI and ML applied to sustainable development. The primary contribution is the analysis of the evolution of research topics, influential authors, and institutions, and the tracing of ideas across disciplines.

CATEGORY: AI (general artificial intelligence approaches)",4.29,,False,2026-08-16T00:44:32
172,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper presents an interpretable machine learning architecture for early diagnosis of Alzheimer's disease using multimodal clinical and behavioral data. The primary contribution lies in the development of an enhanced Grey Relational Grade index, feature engineering, and the comparison of seven mainstream classifiers, including Deep Neural Networks.

CATEGORY: ML",4.37,,False,2026-08-16T00:44:36
173,mistral:7b,V3,abstract,Unclear,AI,"REASONING: The paper discusses Federated Learning (FL) and Explainable Artificial Intelligence (XAI) as a joint paradigm for privacy-preserving, collaborative model training across distributed and heterogeneous data sources. It reviews various FedXAI methods, their integration levels, and evaluation practices. The primary contribution lies in the introduction of a multi-axis taxonomy for categorizing FedXAI methods and the identification of open challenges in the field.

CATEGORY: AI (The paper discusses a general approach to artificial intelligence, specifically Federated Explainable Artificial Intelligence, without focusing on specific machine learning or deep learning techniques.)",7.15,,False,2026-08-16T00:44:43
174,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper presents a machine learning framework for predicting antenatal care uptake in Ghana, using multiple supervised learning models, fairness auditing, explainability, and causal inference. The primary contribution is the integration of these techniques to create a fairness-aware machine learning framework. No neural network architecture is mentioned, so it cannot be classified as deep learning.

CATEGORY: ML",5.57,,False,2026-08-16T00:44:49
175,mistral:7b,V3,abstract,ML,DL,"REASONING: The paper introduces a new machine learning framework (GRACE) for interatomic potentials, which is trained on large materials datasets and demonstrated to be efficient and accurate. The primary contribution is the development of the GRACE framework, which is a deep learning method. The paper also discusses fine-tuning and knowledge distillation, which are techniques used in deep learning.

CATEGORY: DL",4.47,,False,2026-08-16T00:44:53
176,mistral:7b,V3,abstract,ML,DL,"REASONING: The paper describes a two-stage system that uses the Real-Time Detection Transformer (RT-DETR) for localizing ocular landmarks and supervised machine learning classifiers for binary screening of horizontal strabismus versus orthotropia. The primary contribution of the paper is the combination of transformer-based landmark detection with geometric ratios for strabismus screening, which places it in the deep learning category.

CATEGORY: DL",5.28,,False,2026-08-16T00:44:59
177,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper's primary contribution is the development and evaluation of machine learning models (SVM, KNN, and RUSBoost) for predicting recurrent ischemic stroke using real-world data. Although the study also uses SMOTE for handling imbalanced data and SHAP for feature importance analysis, these techniques are secondary to the machine learning models.

CATEGORY: ML",4.99,,False,2026-08-16T00:45:04
178,mistral:7b,V3,abstract,ML,ML,"REASONING: The paper describes the use of various machine learning algorithms for predicting hand movements using fNIRS signals. The primary contribution of the paper is the comparison of these algorithms, with the Random Forest algorithm performing notably superior.

CATEGORY: ML",3.28,,False,2026-08-16T00:45:07
179,mistral:7b,V3,abstract,nan,DL,"REASONING: The paper presents a Quantum-Inspired Algorithm (QIA) for sustainable machine learning, which optimizes hyperparameters, model compression, and scheduling in a single framework. The algorithm uses tunnelling-based search and amplitude reweighting to find energy-efficient configurations faster, and builds a metric comparison to evaluate trade-offs among accuracy, energy consumption, and carbon footprint using a new Quantum-Sustainable AI (Q-SAI) index.

CATEGORY: DL (Deep Learning)",5.81,,False,2026-08-16T00:45:13
180,mistral:7b,V3,abstract,nan,ML,"REASONING: The paper discusses the application of machine learning, particularly deep learning models like LSTM-DDQN, CNN-BiGRU, and transformer-based frameworks, in the context of electric vehicle design, battery systems, and charging infrastructure. The primary contribution of the paper is the quantitative benchmarking of these models using unified statistical metrics.

CATEGORY: ML (Machine Learning)",5.02,,False,2026-08-16T00:45:18
181,mistral:7b,V3,abstract,DL,DL,"REASONING: The paper proposes an Assistive Communication System Using Deep Sparse Autoencoder with Feature Learning (ACS-DSAEFL) approach for improving communication for the deaf community. The system employs image pre-processing, Inception-enhanced vision transformer (IEViT) for feature extraction, and stacked sparse denoising autoencoder (SSDAE) for classification.

CATEGORY: DL",5.12,,False,2026-08-16T00:45:23
