paper_id,model_version,prompt_version,input_source,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
52,mistral:7b,V3,abstract,ML,"REASONING: The paper describes a machine learning model based on a multilayer artificial neural network for predicting COVID-19 cases, deaths, and case fatality ratio. The model's performance is evaluated using metrics like R2, MAE, and RMSE.
CATEGORY: ML",3.28,,False,2026-08-09T11:34:28
53,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses several AI/ML techniques (Deep Learning, Natural Language Processing, Radiomics, multi-omics analysis) in the context of oncology. However, the primary contribution lies in discussing the use and implications of these techniques in oncology, rather than developing or improving any specific method.

CATEGORY: AI",3.63,,False,2026-08-09T11:34:32
54,mistral:7b,V3,abstract,DL,"REASONING: The paper presents a large-scale, data-driven, concentric deep learning model for forecasting financial risks. The model uses historical financial policy and risk behavior data to identify the most important risk factors and optimize financial allocations. It also follows rules such as the EU AI Act.

CATEGORY: DL",3.34,,False,2026-08-09T11:34:35
55,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses the potential use of multi-omics data (genomics, transcriptomics, proteomics, metabolomics) in combination with AI and ML to improve risk prediction for plasma cell disorders. While AI and ML are mentioned as tools that could enhance understanding and predictive accuracy, no specific algorithm or architecture is developed or studied.

CATEGORY: AI (General artificial intelligence approaches, symbolic reasoning, expert systems, or work not specific to ML/DL techniques)",4.95,,False,2026-08-09T11:34:40
56,mistral:7b,V3,abstract,ML,"REASONING: The paper proposes a multi-level feature Dempster–Shafer joint (MLDSJ) attribution method for Advanced Persistent Threat (APT) groups based on threat intelligence. It extracts multi-level features such as attack patterns, textual information, and graph topology from CTI reports to construct feature vectors, classifies the three types of features separately using simple machine learning models, and integrates them using Dempster–Shafer (DS) evidence theory.

CATEGORY: ML",5.08,,False,2026-08-09T11:34:45
57,mistral:7b,V3,abstract,ML,"REASONING: The paper discusses the potential use of supervised machine learning models for pneumonia discrimination and optimal therapeutic dosing determination, as well as ML-CDSS for integration into clinical practice. No neural network architecture or deep learning techniques are mentioned.

CATEGORY: ML",3.14,,False,2026-08-09T11:34:48
58,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses AI applications in food formulation, including AI models for recipe generation, ingredient selection, formulation optimization, and quality- and safety-driven product development. However, no specific neural network architecture or learning methodology is developed or studied.

CATEGORY: AI",3.13,,False,2026-08-09T11:34:51
59,mistral:7b,V3,abstract,ML,"REASONING: The paper employs machine learning models for predicting concrete compressive strength using a data-driven optimization strategy. The primary contribution is the application of the Arithmetic Optimization Algorithm (AOA) optimization for ensemble ML models, which improves accuracy and generalization compared to traditional optimizers such as Genetic Algorithm (GA).

CATEGORY: ML",3.91,,False,2026-08-09T11:34:55
60,mistral:7b,V3,abstract,DL,"REASONING: The paper introduces a new deep learning framework, QuantumNeuroXAI, that leverages quantum-inspired feature encoding and combines temporal convolutional and attention-based recurrent modelling for EEG-based neurological diagnosis. It also includes a multi-level explainability module for interpretable predictions.
CATEGORY: DL",3.94,,False,2026-08-09T11:34:59
61,mistral:7b,V3,abstract,ML,"REASONING: The paper discusses the role of machine intelligence (AI) in abdominal oncology, focusing on computer-aided detection (CAD) and diagnosis (CADx), radiomics, and personalized therapy. Although AI is mentioned as motivation, no specific neural network architecture or learning methodology is developed or studied.

CATEGORY: ML",3.61,,False,2026-08-09T11:35:03
62,mistral:7b,V3,abstract,ML,"REASONING: The paper describes the application of six supervised machine learning algorithms to predict postoperative hearing outcomes following tympanoplasty. The primary contribution is the evaluation of these algorithms, with the Random Forest classifier achieving the highest predictive accuracy.

CATEGORY: ML",3.06,,False,2026-08-09T11:35:06
63,mistral:7b,V3,abstract,ML,"REASONING: The paper focuses on comparing four supervised learning algorithms (Logistic Regression, Random Forest, XGBoost, and LightGBM) for credit card fraud detection. The primary contribution is the assessment of these models based on their predictive performance and interpretability using Explainable Artificial Intelligence (XAI) techniques.

CATEGORY: ML",3.62,,False,2026-08-09T11:35:10
64,mistral:7b,V3,abstract,AI,"REASONING: The paper reviews the application of AI and ML in sports medicine, discussing various studies that use these technologies for injury prediction, diagnostic image analysis, and recovery estimation. However, it does not develop or study any specific AI, ML, or DL concept, method, or architecture.

CATEGORY: AI (General)",3.37,,False,2026-08-09T11:35:13
65,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses the use of three-dimensional NVU organoids, spatial transcriptomics with single-cell resolution, and artificial intelligence technology (machine learning and deep learning) for studying neurovascular unit (NVU) dysfunction during Alzheimer's disease progression. While AI is mentioned, no specific ML or DL concept, method, or architecture is developed or studied as the primary contribution.
REASONING: The primary contribution of the paper lies in reviewing and discussing the applications of spatial transcriptomics and organoid technology in NVU studies, rather than any specific ML or DL technique.
CATEGORY: AI (General)",6.12,,False,2026-08-09T11:35:19
66,mistral:7b,V3,abstract,ML,"REASONING: The paper's primary contribution is the development and comparison of machine learning models for predicting functional independence after successful endovascular thrombectomy. Although deep neural networks are used in the study, they are not the main subject of the contribution; instead, they are employed as a tool to achieve better prediction performance compared to classical machine learning models.

CATEGORY: ML",4.05,,False,2026-08-09T11:35:23
67,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses various machine learning (ML), deep learning (DL), optimization algorithms, and hybrid algorithms for anemia diagnosis. However, the primary contribution of the paper is a review of these techniques rather than developing or implementing any specific method.

CATEGORY: AI",3.04,,False,2026-08-09T11:35:26
68,mistral:7b,V3,abstract,ML,"REASONING: The paper proposes LIME, a local interpretation method for any classifier, and presents a submodular optimization problem to present explanations in a non-redundant way. The methods are demonstrated on various text and image classification models.
REASONING: Although the paper discusses neural networks, the primary contribution is the explanation technique (LIME) that can be applied to any classifier, not just neural networks.
CATEGORY: ML",4.42,,False,2026-08-09T11:35:31
69,mistral:7b,V3,abstract,DL,"REASONING: The paper presents a novel fall activity recognition system for disabled persons using a Temporal Convolutional Network (TCN) classifier, which is a deep learning technique. The system involves image pre-processing with Gaussian filtering and feature extraction with NASNetMobile, DenseNet121, and MobileNetV3Large, all of which are machine learning techniques. The primary contribution lies in the TCN-based fall activity recognition system.

CATEGORY: DL",4.86,,False,2026-08-09T11:35:35
70,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses AI applications for personalizing Virtual Reality Exposure Therapy (VRET), including conversational AI and machine learning for outcome prediction, but does not name any specific algorithm, architecture, or learning methodology. The treatment of AI remains at the level of general capability rather than any specific ML or DL technique.

CATEGORY: AI",3.72,,False,2026-08-09T11:35:39
71,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses the importance of building trust in AI for diabetes care, outlining key attributes for a trustworthy medical AI system and providing practical methods to achieve them. Although AI is mentioned as the subject matter, no specific ML or DL technique is developed or studied.

CATEGORY: AI",3.16,,False,2026-08-09T11:35:42
72,mistral:7b,V3,abstract,DL,"REASONING: The paper discusses various AI-based algorithms for dermoscopic image analysis, with Convolutional Neural Networks (CNNs) being the most common model type. It also mentions hybrid and ensemble models that incorporate different architectures like EfficientNet, DenseNet, and ResNet. The primary contribution of the paper is the evaluation of these AI algorithms for diagnostic purposes in dermoscopy.

CATEGORY: DL",4.6,,False,2026-08-09T11:35:47
73,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses the integration of Quantum Computing (QC) with Artificial Intelligence (AI), identifying key technological features, integration requirements, and sectoral applications. It does not focus on any specific QC or AI methodology or algorithm.

CATEGORY: AI",3.32,,False,2026-08-09T11:35:50
74,mistral:7b,V3,abstract,DL,"REASONING: The paper proposes a new Refined Deep Evolutionary Learning Framework (R-DELF) that combines genomic, structural, and temporal intelligence for predicting proactive viral mutations and assessing vaccine suitability. It uses an ESM-2 Transformer, dual-attention Graph Neural Networks (GNNs), evolutionary learning maximiser, and an Explainable AI layer.

CATEGORY: DL",4.52,,False,2026-08-09T11:35:55
75,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses two strategies for hyper-parameter optimization, grid search and random search, and compares their efficiency. It does not mention any specific neural network architecture or learning methodology.

CATEGORY: AI (general artificial intelligence approaches)",2.8,,False,2026-08-09T11:35:58
76,mistral:7b,V3,abstract,ML,"REASONING: The paper evaluates the diagnostic performance of various imaging modalities (CT, MRI, EUS) for preoperative grading of pancreatic neuroendocrine tumors, with a focus on comparing Machine Learning/Deep Learning algorithms against conventional expert interpretation. The primary contribution lies in the meta-analysis of these different methods and their diagnostic performance.

CATEGORY: ML (Machine Learning)",4.29,,False,2026-08-09T11:36:02
77,mistral:7b,V3,abstract,DL,"REASONING: The paper introduces Variational Quantum Classifiers (VQCs), which are hybrid algorithms combining classical machine learning with quantum computing techniques for classification tasks. The primary contribution of the paper is testing the hypothesis that VQC2's quantum feature mapping can model cross-sector nonlinear dependencies more effectively than standard classical classifiers in a low-dimensional classification setting.

CATEGORY: DL (Deep Learning)",4.11,,False,2026-08-09T11:36:06
78,mistral:7b,V3,abstract,ML,"REASONING: The paper employs machine learning techniques such as K-means clustering, KNN, SVM, ANN, and XAI tools like SHAP and LIME to analyze the determinants of fiscal openness in a global context. The primary contribution lies in using these methods to determine different regimes of governance that go beyond traditional classifications.

CATEGORY: ML",3.96,,False,2026-08-09T11:36:10
79,mistral:7b,V3,abstract,ML,"REASONING: The paper presents a decision support system for stroke diagnosis using machine learning techniques, specifically a decision tree learning model. The primary contribution of the paper is the integration of EV-features with standard EHR variables to improve clinical decision-making in emergency settings.

CATEGORY: ML",3.03,,False,2026-08-09T11:36:13
80,mistral:7b,V3,abstract,DL,"REASONING: The paper proposes an extension to the encoder-decoder architecture for neural machine translation, allowing the model to automatically search for relevant parts of a source sentence without forming them as a hard segment explicitly. This is achieved through a new approach that does not use a fixed-length vector.

CATEGORY: DL",3.31,,False,2026-08-09T11:36:16
81,mistral:7b,V3,abstract,ML,"REASONING: The paper compares 14 machine learning models for estimating patient-level EQ-5D-5L index scores using sociodemographic and Minimum European Health Module (MEHM) data from seven population surveys. AdaBoost, MLP, and XGBoost are the main methods used in the study. The primary contribution is the comparison of these models to find the best one for the task.

CATEGORY: ML",4.57,,False,2026-08-09T11:36:21
82,mistral:7b,V3,abstract,ML,"REASONING: The paper discusses a least squares version for support vector machine (SVM) classifiers, which is a classical machine learning method. The primary contribution of the paper is the development of a new SVM formulation that solves linear equations instead of quadratic programming.

CATEGORY: ML",2.9,,False,2026-08-09T11:36:24
83,mistral:7b,V3,abstract,AI,"REASONING: The paper describes an AI-driven platform (BizAssistBot) that uses natural language processing, machine learning, and data analytics for immersive learning experiences in business education. The primary contribution of the paper is the creation and application of BizAssistBot in educational settings, which makes it a tool for improving comprehension of business concepts, engagement, and critical thinking abilities.

CATEGORY: AI",4.13,,False,2026-08-09T11:36:28
84,mistral:7b,V3,abstract,ML,"REASONING: The paper describes the use of various machine learning and deep learning regression models (Linear Regression, Ridge Regression, Support Vector Regression, Decision Trees, Neural Networks, LightGBM) to predict mechanical responses of different materials for rib cage reconstruction. The primary contribution is the development and evaluation of AI models based on FEM data for predicting stresses, strains, and deformations in rib cage reconstruction.

CATEGORY: ML",4.82,,False,2026-08-09T11:36:33
85,mistral:7b,V3,abstract,DL,"REASONING: The paper introduces a functional pruning approach that uses geometric deep learning to learn network representations and an Explainable Artificial Intelligence (XAI) tool to identify discriminative sub-networks from fMRI data. The primary contribution lies in the development of this functional pruning method, which focuses on collective co-activation patterns within sub-networks rather than individual statistical significance.

CATEGORY: DL",4.17,,False,2026-08-09T11:36:37
86,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses the application of various AI techniques including machine learning, deep learning, and radiomics for prostate cancer diagnosis and treatment assessment across different imaging modalities. The primary contribution of the paper is not focused on a specific technical method but rather on the comprehensive review of AI applications in prostate cancer diagnostics.

CATEGORY: AI",3.44,,False,2026-08-09T11:36:40
87,mistral:7b,V3,abstract,ML,"REASONING: The paper describes a two-stage machine learning pipeline for heart failure screening using ECG data. The first stage uses logistic regression, while the second stage uses XGBoost. The primary contribution of the paper is the development and validation of this two-stage machine learning pipeline.

CATEGORY: ML",3.64,,False,2026-08-09T11:36:44
88,mistral:7b,V3,abstract,ML,"REASONING: The paper describes the development and evaluation of a machine learning model, specifically a multilayer perceptron, for predicting surgical dosage in strabismus surgery based on preoperative features. Explainable artificial intelligence techniques are used to determine feature importance.

CATEGORY: ML",3.33,,False,2026-08-09T11:36:47
89,mistral:7b,V3,abstract,ML,"REASONING: The paper presents a machine learning-based petrophysical inversion method that integrates rock physics modeling, seismic modeling, and seismic inversion techniques for reservoir characterization and seismic modeling. The primary contribution is the development of this integrated ML-based approach.

CATEGORY: ML",3.65,,False,2026-08-09T11:36:51
90,mistral:7b,V3,abstract,AI,"REASONING: The paper presents a systematic literature review of Green AI in the context of finance, identifying gaps and proposing a taxonomy for its implementation. It discusses energy-efficient techniques at various stages of the machine learning lifecycle but does not focus on any specific neural network architecture or learning methodology.

CATEGORY: AI",3.4,,False,2026-08-09T11:36:54
91,mistral:7b,V3,abstract,DL,"REASONING: The paper describes the development of an AI framework for automatic Coeliac disease (CD) detection from standard duodenal endoscopy images, using deep learning backbones and classical machine learning classifiers. The primary contribution is the hybrid pipeline combining frozen deep feature extraction, latent-space MixUp augmentation, and classical machine learning classifiers.

CATEGORY: DL (Deep Learning)",4.34,,False,2026-08-09T11:36:59
92,mistral:7b,V3,abstract,Unclear,"REASONING: The paper presents a curated dataset of numerical signature descriptors derived from fragment images of six beetle species, processed with standardized image acquisition and segmentation techniques, and four statistical descriptors are extracted for each image to support AI and machine learning workflows. The primary contribution is the creation of this dataset for entomological diagnostics and post-harvest pest detection.

CATEGORY: Unclear (The paper involves both data collection and AI/ML, making it difficult to assign a single category)",5.06,,False,2026-08-09T11:37:04
93,mistral:7b,V3,abstract,DL,"REASONING: The paper describes a multimodal AI model that combines muscle imaging properties from point-of-care ultrasound (POCUS) with physical performance data for sarcopenia diagnosis. The model uses various Machine Learning (ML) and Deep Learning (DL) algorithms, including a multilayer perceptron network and Xception architectures. Explainable AI (XAI) methods are integrated to provide transparent interpretation of the model's diagnostic decisions.

CATEGORY: DL",5.32,,False,2026-08-09T11:37:09
94,mistral:7b,V3,abstract,ML,"REASONING: The paper presents a framework called Trust-Aware Explainable Artificial Intelligence (TAXAI) that aims to operationalize explainability as a quantifiable and governance-focused concept for clinical decision support systems. It combines algorithmic transparency, interpretability alignment, compliance, and reliability to assess fairness, robustness, and reproducibility. The Trust Index is used to evaluate the trust of explanations across different models and datasets. The methods used are machine learning and deep learning models coupled with established XAI methods like SHAP, LIME, Grad-CAM, and DeepLIFT.

CATEGORY: ML (The primary contribution lies in the development of TAXAI framework that combines various classical machine learning techniques and XAI methods)",7.11,,False,2026-08-09T11:37:16
95,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses various AI applications in child and adolescent psychiatry, but no specific AI, ML or DL concept, method or architecture is developed or studied. It primarily focuses on the ethical concerns and limitations of these technologies.

CATEGORY: AI",2.88,,False,2026-08-09T11:37:19
96,mistral:7b,V3,abstract,ML,"REASONING: The paper focuses on developing a machine learning model to forecast the success of camouflage orthodontic treatment, using four specific algorithms (Random Forest, CART, Neural Network, and XGBoost). The primary contribution lies in identifying XGBoost as the best-performing algorithm for this specific task.

CATEGORY: ML",3.68,,False,2026-08-09T11:37:23
97,mistral:7b,V3,abstract,ML,"REASONING: The paper discusses the application of AI algorithms, specifically Machine Learning (ML) models, in predicting remission outcomes for Cushing’s disease following transsphenoidal surgery. No neural network architecture or deep learning techniques are mentioned.

CATEGORY: ML",3.1,,False,2026-08-09T11:37:26
98,mistral:7b,V3,abstract,ML,"REASONING: The paper discusses the application of AI, specifically machine learning and deep learning, in various aspects of echocardiography for pediatric and fetal heart disease. It focuses on improving efficiency, reproducibility, and accuracy of image acquisition, view classification, measurements, disease detection, diagnosis, and clinical decision support systems.

CATEGORY: ML (Machine Learning)",3.92,,False,2026-08-09T11:37:30
99,mistral:7b,V3,abstract,AI,"REASONING: This paper reviews recent advancements in IoT, ML, and AI technologies applied to early detection of cattle diseases. The primary contribution is the review itself, which discusses various AI-based techniques for disease detection, classification, prediction, and monitoring using different types of data.

CATEGORY: AI (since the paper discusses general AI approaches and work not specific to ML/DL techniques)",4.08,,False,2026-08-09T11:37:34
100,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses the integration of 2D materials into neuromorphic systems, highlighting applications in wearable electronics, brain–machine interfaces, and quantum neuromorphic platforms. It focuses on the properties of 2D materials that enable synaptic behaviours such as spike-timing-dependent plasticity and paired-pulse facilitation, which are key to neuromorphic computing.

CATEGORY: AI (specifically Neuromorphic Computing)",4.67,,False,2026-08-09T11:37:39
101,mistral:7b,V3,abstract,AI,"REASONING: The paper evaluates dental residents' knowledge and perception regarding AI's application in dentistry, but no specific technical methods are described or developed.
CATEGORY: AI",2.29,,False,2026-08-09T11:37:41
102,mistral:7b,V3,abstract,ML,"REASONING: The paper proposes a framework that integrates machine learning, deep learning, and explainable AI techniques to predict cardiovascular disease outcomes using the Framingham Heart Study dataset. The primary contribution is the comparison and selection of multiple ML and DL models, with the SVM model demonstrating superior performance for early cardiovascular risk stratification.

CATEGORY: ML (The paper's core method is a support vector machine, which is an ML algorithm, even though it also uses deep learning techniques like feedforward neural networks and multi-layer perceptron)",5.94,,False,2026-08-09T11:37:47
103,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses various AI-based strategies for preserving privacy in IoV, including Federated Learning (FL), Differential Privacy (DP), Homomorphic Encryption (HE), Blockchain-enhanced AI, Adversarial Machine Learning (AML), and anomaly detection. It employs a Systematic Literature Review (SLR) to classify these methodologies into a six-domain taxonomy.

CATEGORY: AI",4.71,,False,2026-08-09T11:37:52
104,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses the application of Machine Learning (ML) in Acute Respiratory Distress Syndrome (ARDS) management, focusing on predicting ARDS onset, diagnosis, phenotyping, and outcome prediction using various data sources like electronic health records, imaging, physiological waveforms, and omics data. The primary contribution of the paper is not a specific ML algorithm or architecture but rather the application of ML in ARDS management and its potential to advance precision medicine.

CATEGORY: AI (Artificial Intelligence)",5.48,,False,2026-08-09T11:37:57
105,mistral:7b,V3,abstract,ML,"REASONING: The paper discusses various methods for model selection in molecular phylogenetics, including the Akaike Information Criterion (AIC), Bayesian methods, and likelihood ratio tests. The primary contribution of the paper is the comparison and argument for the advantages of AIC and Bayesian methods over the hierarchical likelihood ratio test for model selection in phylogenetics.

CATEGORY: ML",4.22,,False,2026-08-09T11:38:01
106,mistral:7b,V3,abstract,DL,"REASONING: The paper presents a deep learning-based approach for detecting artificial intelligence-generated artwork using transformer models, specifically Distillation with No Labels (DINO) v2. The primary contribution of the paper is the development and evaluation of this deep learning model.

CATEGORY: DL",3.22,,False,2026-08-09T11:38:05
107,mistral:7b,V3,abstract,AI,"REASONING: The paper proposes a novel component, the quantitative argumentation layer, for tabular data to mine concepts from both data and data descriptions. It constructs a concept and argumentation model (CAM) that embeds human-aligned reasoning processes, providing decisions based on human-level knowledge and an intrinsically interpretable reasoning process.

CATEGORY: AI",3.72,,False,2026-08-09T11:38:08
108,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses AI as a tool for assisting pathologists in analyzing complex tissue imaging data, outlines the basic workflow of model development, and highlights its utilization in head and neck pathology. However, no specific AI, ML or DL concept, method, or architecture is developed or studied.

CATEGORY: AI",3.55,,False,2026-08-09T11:38:12
109,mistral:7b,V3,abstract,DL,"REASONING: The paper proposes a hybrid deep learning framework that integrates Convolutional Neural Networks (CNN) and Recurrent Neural Networks (RNN), optimized by Genetic Algorithm (GA). The primary contribution lies in the development of this optimized CNN-RNN model.

CATEGORY: DL",3.89,,False,2026-08-09T11:38:16
110,mistral:7b,V3,abstract,,"REASONING: The paper's contribution is a Python framework for loading, visualizing, aligning, and annotating medical time series data in critical care. Although AI is mentioned as motivation, no AI, ML or DL concept, method, or architecture is developed or studied.
CATEGORY: None",3.02,,True,2026-08-09T11:38:19
111,mistral:7b,V3,abstract,ML,"REASONING: The paper discusses various AI-based approaches for improving medication adherence in patients with cardiovascular diseases. These approaches include natural language processing, reinforcement learning, and machine learning algorithms such as neural networks, random forests, support vector machines, and decision tree models.
CATEGORY: ML",3.43,,False,2026-08-09T11:38:22
112,mistral:7b,V3,abstract,DL,"REASONING: The paper describes a two-stage AI framework that integrates multimodal MRI data and clinical indicators for the noninvasive assessment of renal fibrosis in patients with chronic kidney disease. The primary contribution is the development of this two-stage model, which combines MobileNetV2-SE-based deep learning features with clinical indicators for RF classification.

CATEGORY: DL",4.48,,False,2026-08-09T11:38:27
113,mistral:7b,V3,abstract,ML,"REASONING: The paper discusses the training of deep multi-layer neural networks and proposes a new initialization scheme to improve convergence. It focuses on understanding why standard gradient descent from random initialization struggles with deep neural networks, investigates the influence of non-linear activation functions, and studies how activations and gradients vary across layers during training.

CATEGORY: ML",3.67,,False,2026-08-09T11:38:30
114,mistral:7b,V3,abstract,DL,"REASONING: The paper describes the development of a pilot study to assess the feasibility and reliability of an ultrasound scanning protocol for measuring body composition in infants, with the ultimate goal of training AI models (specifically convolutional neural networks) to predict body composition from ultrasound images. The primary contribution of the paper is the development of these AI models.

CATEGORY: DL",4.21,,False,2026-08-09T11:38:35
115,mistral:7b,V3,abstract,,"REASONING: This paper does not describe any AI, ML, or DL techniques as it is a correction of an error in the author name of a previously published article.

CATEGORY: None",2.07,,False,2026-08-09T11:38:37
116,mistral:7b,V3,abstract,DL,"REASONING: The paper evaluates the impact of annotation quality and model architecture on Arabic sentiment analysis, comparing traditional machine learning algorithms with transformer-based architectures. It proposes a balanced human–artificial intelligence annotation paradigm and investigates how annotation quality affects classification performance metrics across various classifiers. Transformer-based architectures are found to outperform all other models.

CATEGORY: DL",4.29,,False,2026-08-09T11:38:41
117,mistral:7b,V3,abstract,DL,"REASONING: The paper describes an integrated workflow that uses robot-automated experimentation, machine learning predictions, and finite element simulations to design stretchable electrodes with strain-insensitive performance. The primary contribution of the paper is the development of an ensemble of artificial neural networks through a two-stage workflow for predicting the properties of stretchable electrodes.

CATEGORY: DL",3.9,,False,2026-08-09T11:38:45
118,mistral:7b,V3,abstract,ML,"REASONING: This study focuses on the generation of synthetic data for AI algorithms, particularly tabular data, using statistical, probabilistic, and ML-based methods. The primary contribution is the analysis of existing research on synthetic data generation, with a focus on SMOTE and its variants.

CATEGORY: ML",3.34,,False,2026-08-09T11:38:48
119,mistral:7b,V3,abstract,DL,"REASONING: The paper proposes a multimodal AI system (DMDNet) for detecting digital manipulation in documents, which involves the use of a convolutional neural network (CNN), transformer-based models, adversarial models, self-supervised models, feature-selection approaches, and support vector machines (SVM). The primary contribution is the development of DMDNet that can detect four potential attacks simultaneously using these various AI techniques.

CATEGORY: DL",4.92,,False,2026-08-09T11:38:53
120,mistral:7b,V3,abstract,ML,"REASONING: The paper proposes a two-layered Accurate Surgical Time Prediction (ASTP) framework that combines feature importance, advanced machine learning models, and interpretable AI methods like Long Short Term Memory with SHapley Additive exPlanations (SHAP) values and Random Forest permutation importance. The primary contribution is the HGBR approach for surgical time prediction, which outperforms other methods in both datasets used.

CATEGORY: ML",4.89,,False,2026-08-09T11:38:58
121,mistral:7b,V3,abstract,,"REASONING: The paper discusses various mathematical and machine learning-assisted spectral generation methods for Raman spectroscopy, including quantum mechanics simulations (DFT and TD-DFT) and AI-assisted techniques like GANs and Auto-encoders. However, it does not develop or study any specific AI, ML, or DL concept, method, or architecture.

CATEGORY: None",4.05,,False,2026-08-09T11:39:02
122,mistral:7b,V3,abstract,DL,"REASONING: The paper compares the performance of classical machine learning (Naive Bayes), deep learning (LSTM, Bi-LSTM) and transformer-based models (DistilBERT) for sentiment analysis of ChatGPT-related educational discourse. The primary contribution is the comparison and identification of the best-performing approach, which is a transformer-based model (DistilBERT).

CATEGORY: DL (Deep Learning)",4.71,,True,2026-08-09T11:39:07
123,mistral:7b,V3,abstract,DL,"REASONING: The paper proposes an AI-based decision support approach for the development of upper limb exoskeletons, using a multilayer perceptron (MLP) to achieve 100% accuracy. The primary contribution lies in the application of MLP for optimizing the design and production of exoskeletons.

CATEGORY: DL",3.73,,False,2026-08-09T11:39:11
124,mistral:7b,V3,abstract,DL,"REASONING: The paper introduces a new language representation model called BERT, which is based on Transformers. It pre-trains deep bidirectional representations from unlabeled text and can be fine-tuned for various tasks like question answering and language inference without substantial modifications.

CATEGORY: DL",3.36,,False,2026-08-09T11:39:14
125,mistral:7b,V3,abstract,DL,"REASONING: The paper introduces a novel AI framework for fault detection and diagnosis (FDD) in photovoltaic (PV) systems that combines Convolutional Neural Networks (CNNs) with time–frequency analysis via the Wigner–Ville Distribution (WVD). The primary contribution is the development of this CNN-WVD model for PV FDD, which outperforms other machine learning models in both noiseless and noisy conditions.

CATEGORY: DL",5.45,,False,2026-08-09T11:39:19
126,mistral:7b,V3,abstract,DL,"REASONING: The paper discusses the use of AI and machine learning techniques, particularly deep learning and convolutional neural networks (CNNs), for early detection, diagnosis, and prediction of Alzheimer's disease using multimodal data from neuroimaging, genetics, and clinical records. The primary contribution is the application of these advanced methods to improve the prevention and management of Alzheimer's disease.

CATEGORY: DL",4.39,,False,2026-08-09T11:39:24
127,mistral:7b,V3,abstract,ML,"REASONING: The paper describes the development and comparison of multiple machine learning algorithms for IDA prediction, with CatBoost being identified as the most effective model. SHAP values are used to characterize feature importance.
CATEGORY: ML",3.07,,False,2026-08-09T11:39:27
128,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses the application of artificial intelligence (AI) in precision immunotherapy, focusing on biomarker discovery, prediction of immune checkpoint inhibitor response and toxicity, neoantigen prioritization, CAR-T cell optimization, and therapeutic antibody engineering. It mentions various AI techniques but does not focus on a specific neural network architecture or learning methodology.

CATEGORY: AI",4.27,,False,2026-08-09T11:39:31
129,mistral:7b,V3,abstract,ML,"REASONING: The paper proposes a machine learning framework for proactive detection of Android ransomware using network traffic metadata, employing advanced classifiers like Light Gradient Boosting Machine, eXtreme Gradient Boosting Machine, and Random Forest, with SHapley Additive exPlanations and Local Interpretable Model-Agnostic Explanations for interpretability. The primary contribution is the ensemble-based machine learning framework, which includes classical machine learning techniques.

CATEGORY: ML",5.03,,False,2026-08-09T11:39:36
130,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses the application of AI, deep learning, robotic microscopy, and other digital technologies in parasitology diagnostics. While it mentions deep learning as a subset of AI, the primary focus is on the diagnostic systems as a whole rather than any specific ML or DL technique.

CATEGORY: AI",3.32,,False,2026-08-09T11:39:39
131,mistral:7b,V3,abstract,DL,"REASONING: The paper develops three hybrid predictive models using artificial neural networks (ANN) optimized with genetic algorithm (GA), particle swarm optimization (PSO), and the Levenberg–Marquardt (LM) algorithm for predicting crack healing percentage in self-healing concrete. The primary contribution of the paper is the development of these hybrid models, making it a deep learning approach.

CATEGORY: DL",4.21,,False,2026-08-09T11:39:44
132,mistral:7b,V3,abstract,ML,"REASONING: The paper investigates the impact of adjunct VR-haptic simulator practice on undergraduate dental education and explores whether machine learning models can predict faculty-assigned letter grades. The primary contribution is the use of machine learning methods, specifically Naive Bayes, decision tree, random forest (RF), and support vector machines, to predict students' letter grades based on extracted features from their performance. SHAP is used for explainability.

CATEGORY: ML",4.84,,False,2026-08-09T11:39:49
133,mistral:7b,V3,abstract,ML,"REASONING: The paper discusses the application of AI in enhancing PPE training for healthcare workers and health professions students, primarily focusing on computer vision and machine learning techniques for real-time feedback, virtual simulation, and compliance monitoring.
CATEGORY: ML",2.86,,False,2026-08-09T11:39:51
134,mistral:7b,V3,abstract,AI,"REASONING: The paper discusses the applications of AI in orthopedic practice, focusing on machine learning for structured perioperative risk prediction, deep learning for standardized musculoskeletal imaging, and large language models for workflow and decision support. Although it mentions various AI techniques, the primary contribution lies in discussing the current state, challenges, and future directions of these applications in orthopedics, rather than developing or studying any specific ML or DL concept, method, or architecture.

CATEGORY: AI",5.04,,False,2026-08-09T11:39:56
