paper_id,model_version,prompt_version,input_source,manual_label,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
10,llama3.1:8b,V3,abstract,Unclear,ML,"REASONING: The paper describes a method for predicting energy consumption in a building, using a combination of machine learning and decision tree algorithms to identify unique contexts and select the most effective forecasting algorithm. The primary contribution of the paper is the development of a hybrid approach that integrates multiple algorithms to improve prediction accuracy.

CATEGORY: ML",3.74,,False,2026-08-15T10:00:20
11,llama3.1:8b,V3,abstract,DL,DL,"REASONING: The paper describes a deep learning pipeline using a convolutional neural network (CNN) for image classification, and machine learning methods (Lasso, AdaBoost, Naive Bayes, XGBoost, and Random Forest) for feature selection and correlation analysis. The primary contribution of the paper is the development of a deep learning pipeline for predicting chemotherapy response in high-grade serous ovarian cancer, which is supported by machine learning methods for feature selection and correlation analysis.

CATEGORY: DL",5.54,,False,2026-08-15T10:00:25
12,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper's primary contribution is a meta-analysis of machine learning algorithms for predicting intraoperative hypotension, which evaluates the clinical performance of these algorithms. The technical methods described in the text include a systematic search of databases, data extraction and analysis, and the application of machine learning algorithms to predict hypotension. The paper does not describe the development or implementation of any specific machine learning algorithm, but rather evaluates the performance of existing algorithms.

CATEGORY: ML",5.75,,False,2026-08-15T10:00:31
13,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper discusses the problem of selective inference, which arises when associations are identified through cherry-picking, and proposes new developments in selective inference methods. The technical methods described include forward stepwise regression, the lasso, and principal components analysis, which are all classical machine learning techniques. The primary contribution of the paper is the application of these methods to the problem of selective inference.

CATEGORY: ML",4.48,,False,2026-08-15T10:00:35
14,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper reviews the application of AI, ML, and DL in green finance, highlighting their use in credit-risk modeling, portfolio optimization, and ESG evaluation. The primary contribution of the paper is the synthesis of recent literature and the identification of key developments and challenges in the field. The technical methods described in the text include default prediction using novel variables, deep learning for market forecasting and portfolio returns, and natural language processing to detect greenwashing and improve ESG ratings.

CATEGORY: AI",5.35,,False,2026-08-15T10:00:41
15,llama3.1:8b,V3,abstract,Unclear,DL,"REASONING: The paper describes the use of three pre-trained deep learning models (DenseNet-121, EfficientNet-B0, and ResNet-50) for classifying oral lesions as malignant or benign in intraoral photographs. The primary contribution of the paper is the evaluation and comparison of these deep learning models for their diagnostic accuracy in oral cancer detection.

CATEGORY: DL",4.58,,False,2026-08-15T10:00:45
16,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper's primary contribution is the development and application of a machine learning model, specifically LightGBM, to predict contraceptive continuation among women in a West African country. The model's performance is evaluated using metrics such as accuracy and AUC, and SHAP analysis is used to identify the most influential features for prediction.

CATEGORY: ML",4.24,,False,2026-08-15T10:00:50
17,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper reviews and evaluates the application of AI and machine learning in bioanalytical workflows, specifically in LC-MS/MS-based quantification, and discusses the potential benefits and challenges of AI-assisted analytical systems. The technical methods described include various machine learning approaches, such as artificial neural networks, support vector machines, random forests, convolutional neural networks, and deep learning models, as well as regulatory and validation considerations. The primary contribution of the paper is the comprehensive review and evaluation of AI-assisted bioanalytical methodologies.

CATEGORY: AI",6.22,,False,2026-08-15T10:00:56
18,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper discusses the application of AI, specifically deep learning and machine learning, to integrate multi-omics data for cancer diagnosis and prognosis. The technical methods described include graph neural networks, transformers, and explainable AI, as well as data preprocessing and validation techniques.

CATEGORY: AI",3.61,,False,2026-08-15T10:00:59
19,llama3.1:8b,V3,abstract,AI,AI,"REASONING: The paper discusses the application of various AI methods, including machine learning, deep learning, reinforcement learning, and generative models, to improve cancer theranostics through nanoparticles. The primary contribution of the paper is the analysis and evaluation of these AI methods in the context of nanomedicine, rather than the development of a new AI technique itself.

CATEGORY: AI",4.43,,False,2026-08-15T10:01:04
20,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper presents a new technique called ""t-SNE"" that visualizes high-dimensional data by mapping it to a lower-dimensional space. The technique is a variation of Stochastic Neighbor Embedding (SNE) that is easier to optimize and produces better visualizations. The primary contribution of the paper is the development of the t-SNE algorithm, which is a specific method for dimensionality reduction and visualization.

CATEGORY: ML",4.95,,False,2026-08-15T10:01:09
21,llama3.1:8b,V3,abstract,DL,DL,"REASONING: The paper presents a novel Two-Tier Metaheuristic Algorithm for Cyberattack Defense Analysis using Explainable Artificial Intelligence based Bayesian Deep Learning (TTMCDA-XAIBDL) method, which involves data preprocessing, feature selection, classification, and explainability using various techniques such as Z-score normalization, ISCSO, BNN, WOA, and SHAP. The primary contribution of the paper is the development of the TTMCDA-XAIBDL method, which is a combination of multiple techniques to detect and mitigate ransomware cyber threats.

CATEGORY: DL",6.46,,False,2026-08-15T10:01:15
22,llama3.1:8b,V3,abstract,AI,ML,"REASONING: The paper's primary contribution is the systematic review and meta-analysis of the cost-effectiveness of AI-PM, which involves extracting and analyzing data from 48 economic evaluations using machine learning regression analyses. The technical methods described in the text include systematic searching, data extraction, risk-of-bias assessment, cost-utility analyses, and machine learning regression analyses.

CATEGORY: ML",4.42,,False,2026-08-15T10:01:20
23,llama3.1:8b,V3,abstract,DL,DL,"REASONING: The paper describes a deep learning-based segmentation model (3D nnU-Net) for ACL segmentation, as well as three machine learning-based classification models (SVM, RF, and SGD) for ACL tear diagnosis. The primary contribution of the paper is the development of a CT-based artificial intelligence system for ACL segmentation and diagnosis, which is primarily achieved through the deep learning-based segmentation model.

CATEGORY: DL",5.16,,False,2026-08-15T10:01:25
24,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper describes the use of various machine learning methods, including feature selection, ensemble methods, and SHAP analysis, to predict food addiction among university students. The primary contribution of the paper is the development and evaluation of a machine learning model for predicting food addiction, which is a classical machine learning approach. The use of neural networks or deep learning techniques is not mentioned in the abstract.

CATEGORY: ML",5.0,,False,2026-08-15T10:01:30
25,llama3.1:8b,V3,abstract,Unclear,ML,"REASONING: The paper proposes a hybrid model that combines four different techniques: PSO-COO for optimization, GRU for pattern extraction, and ANFIS for prediction. The primary contribution of the paper is the development of this hybrid model, which is used to predict groundwater levels in the Ardabil Plain, Iran.

CATEGORY: ML",4.14,,False,2026-08-15T10:01:34
26,llama3.1:8b,V3,abstract,AI,ML,"REASONING: The paper discusses the application of explainable AI (XAI) methods in sports science, specifically examining how XAI and interpretable ML techniques have been applied in various sports disciplines. The primary contribution of the paper is a scoping review of 19 studies that applied XAI methods in sports science, highlighting the dominance of SHapley Additive Explanations and the need for more methodological diversity and validation of explanations with domain experts.

CATEGORY: ML",5.47,,False,2026-08-15T10:01:39
27,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper describes the use of multiple machine learning models, including extreme gradient boosting, multilayer perceptron (MLP), and logistic regression, to predict functional outcome after acute ischemic stroke. The primary contribution of the paper is the comparison of these models and the identification of key drivers of performance using explainable artificial intelligence.

CATEGORY: ML",4.3,,False,2026-08-15T10:01:44
28,llama3.1:8b,V3,abstract,Unclear,ML,"REASONING: The paper describes the use of several machine learning algorithms, including SVM, GBR, ANN, CatBoost, XGBoost, and RF, to predict isotopic values in precipitation. The primary contribution of the paper is the development and evaluation of a random forest (RF) model for this task, which achieved superior predictive performance compared to the other algorithms.

CATEGORY: ML",4.53,,False,2026-08-15T10:01:48
29,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper describes the application of machine learning algorithms, specifically random forest, gradient boosting, and extreme gradient boosting, to predict cognitive outcomes after traumatic brain injury. The primary contribution of the paper is the development and evaluation of these predictive models using a large dataset of cohort-level data.

CATEGORY: ML",3.71,,False,2026-08-15T10:01:52
30,llama3.1:8b,V3,abstract,AI,AI,"REASONING: The paper discusses the application of AI, specifically machine learning and deep learning, in phytochemical-based drug discovery for cancer treatment. The technical methods described include metabolite identification, virtual screening, target prediction, and toxicity assessment, which are supported by AI approaches. However, the primary contribution of the paper is not the development of a new AI method, but rather a review of the current state of AI applications in this field and a discussion of emerging strategies to overcome its limitations.

CATEGORY: AI",5.63,,False,2026-08-15T10:01:58
31,llama3.1:8b,V3,abstract,Unclear,ML,"REASONING: The paper describes the development and benchmarking of six hybrid models, including three machine learning and three deep learning models, to forecast nocturnal SUHI in Tehran through 2030. The primary contribution is the development of a novel ensemble of these models, which leverages a 22-year MODIS Aqua LST time series and combines spatial and temporal learning. The models are compared using metrics such as R-squared, RMSE, and MAE.

CATEGORY: ML",5.97,,False,2026-08-15T10:02:04
32,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper discusses the application of AI and ML in non-small cell lung cancer (NSCLC), specifically highlighting the use of deep learning and ensemble methods. However, the primary contribution of the paper is not the development or comparison of specific ML or DL algorithms, but rather a narrative review of the current state of AI/ML in NSCLC, emphasizing clinical validation, interpretability, and ethical deployment.

CATEGORY: AI",4.86,,False,2026-08-15T10:02:08
33,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper discusses the application of AI and ML in drug repurposing for HBV infection, specifically highlighting the use of various methodologies such as supervised learning, deep neural networks, natural language processing, and reinforcement learning. The primary contribution of the paper is the review and discussion of the progress and prospects of AI/ML in this field, rather than the development of a new AI or ML method.

CATEGORY: AI",4.9,,False,2026-08-15T10:02:13
34,llama3.1:8b,V3,abstract,DL,DL,"REASONING: The paper proposes a methodology called AIDCNN-CDMKO, which utilizes a combination of techniques including image pre-processing, feature extraction, and classification. The primary contribution of the paper is the development of a deep learning-based framework for kidney cancer detection and classification, which is supported by extensive simulations on two datasets.

CATEGORY: DL",4.62,,False,2026-08-15T10:02:18
35,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper describes the application of supervised machine learning classifiers to detect Adverse Drug Reactions (ADRs) from text data, specifically tweets and drug reviews. The primary contribution of the paper is the evaluation and comparison of different machine learning models for ADR detection, rather than the development of a new AI or DL technique.

CATEGORY: ML",4.09,,False,2026-08-15T10:02:22
36,llama3.1:8b,V3,abstract,DL,DL,"REASONING: The paper proposes a technique called AIBID-SCSA, which involves several technical methods, including min-max normalization, improved sparrow search algorithm (ISSA) for feature selection, long short-term memory (MIX_LSTM) model for classification, and rabbit optimization algorithm (ROA) for hyperparameter selection. The primary contribution of the paper is the development of the AIBID-SCSA technique, which is a combination of these methods. The paper's focus is on the technical implementation of the AIBID-SCSA technique, rather than the underlying AI, ML, or DL concepts.

CATEGORY: DL",7.07,,False,2026-08-15T10:02:29
37,llama3.1:8b,V3,abstract,Unclear,ML,"REASONING: The paper describes two technical methods: a deep learning approach using CNN-VGG16 and a machine learning approach using wavelet-based Daubechies transforms. The primary contribution of the paper is the evaluation and comparison of these two methods for classifying detrusor overactivity in cystometry, with a focus on improving accuracy and efficiency. The paper's main subject is the comparison of these two methods, rather than the development of a new neural network architecture or the application of a specific machine learning algorithm.

CATEGORY: ML",6.04,,False,2026-08-15T10:02:35
38,llama3.1:8b,V3,abstract,DL,ML,"REASONING: The paper describes the use of a sparse convolutional neural network to predict amino acid mutations that enhance the thermostability of microbial transglutaminase, and experimentally validates these predictions. The molecular basis of the enhanced stability is further investigated using molecular dynamics simulations. The primary contribution of the paper is the development and application of a specific machine learning model to predict enzyme molecular modifications.

CATEGORY: ML",4.81,,False,2026-08-15T10:02:40
39,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper describes a scoping review of the use of artificial intelligence in the assessment, monitoring, and management of skin injuries, specifically focusing on pressure injuries. The technical methods mentioned include Convolutional Neural Networks, Random Forest, Support Vector Machine, and Extreme Gradient Boosting, which are all machine learning techniques. However, the primary contribution of the paper is the review and analysis of the existing literature, rather than the development or comparison of these specific methods.

CATEGORY: AI",5.89,,False,2026-08-15T10:02:46
40,llama3.1:8b,V3,abstract,ML,DL,"REASONING: The paper presents a novel explainable machine learning framework that integrates artificial neural networks (ANNs) with SHapley Additive exPlanations (SHAP) to enable accurate and interpretable device modeling for wide bandgap semiconductors. The primary contribution of the paper is the development of this framework, which is based on a specific type of neural network architecture. The use of SHAP for interpreting the influence of design parameters on electrical characteristics is a key aspect of the framework.

CATEGORY: DL",5.64,,False,2026-08-15T10:02:52
41,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper describes the development of three machine learning (ML) algorithm-based models (random forest, support vector regression, and K-nearest neighbors) for predicting yarn tenacity and unevenness based on cotton fiber properties. The primary contribution of the paper is the application of Shapley Additive Explanations (SHAP) to provide interpretability to the models' predictions.

CATEGORY: ML",5.13,,False,2026-08-15T10:02:57
42,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper describes the use of machine learning models, including a neural network (MLP), to classify oral squamous cell carcinoma (OSCC) images based on textural features extracted from Gray Level Co-occurrence Matrix (GLCM) analysis. The primary contribution of the paper is the development and evaluation of these machine learning models for OSCC diagnosis.

CATEGORY: ML",4.67,,False,2026-08-15T10:03:01
43,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper's primary contribution is a bibliometric analysis of AI-based knee OA progression prediction research, mapping global research trends, and thematic evolution from 2010 to 2025. The technical methods described in the text include a comprehensive bibliometric analysis using Web of Science, Scopus, PubMed, and IEEE Xplore, with search terms including AI, ML, DL, and knee OA. The paper's focus is on analyzing and visualizing publication and citation metrics, authorship, and keyword co-occurrence, rather than developing or evaluating specific AI or ML methods.

CATEGORY: AI",6.86,,False,2026-08-15T10:03:08
44,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper employs advanced Machine Learning (ML) regression techniques, optimized using metaheuristic algorithms, and uses SHAP and CAM for sensitivity analysis and model interpretation. The primary contribution of the paper is the development of a comprehensive analytical framework for global energy forecasting, which integrates optimization algorithms with advanced models to improve predictive accuracy and model robustness.

CATEGORY: ML",4.22,,False,2026-08-15T10:03:12
45,llama3.1:8b,V3,abstract,DL,DL,"REASONING: The paper proposes a novel approach that combines an improved Exponential Triangular Optimization (IETO) algorithm with a Convolutional Neural Network (CNN) model for bearing fault diagnosis in CNC machine tools. The primary contribution of the paper is the development of the IETO algorithm and its integration with the CNN model, which is used for hyperparameter optimization and fault diagnosis.

CATEGORY: DL",4.59,,False,2026-08-15T10:03:17
46,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper describes the use of machine learning algorithms (ExtraTrees, XGBoost, LightGBM) to predict early recurrence of hepatocellular carcinoma (HCC) based on clinical blood biomarkers, MRI features, and pathological parameters. The primary contribution of the paper is the development and comparison of these machine learning models for predicting HCC recurrence.

CATEGORY: ML",4.51,,False,2026-08-15T10:03:22
47,llama3.1:8b,V3,abstract,AI,AI,"REASONING: The paper describes a scoping review of articles that employed AI in discussion forums, using the SALSA framework and PRISMA flow diagram to design the article screening and selection process. The review identified six applications of AI in discussion forums and discussed the role of AI in learning, including its use as a virtual teacher, facilitator of information collection, and provider of automatic evaluation and feedback. The primary contribution of the paper is the synthesis and analysis of the existing literature on AI in discussion forums, rather than the development of a new AI method or technique.

CATEGORY: AI",6.62,,False,2026-08-15T10:03:28
48,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper describes a biosensing platform that uses iron-doped carbon quantum dots and sarcosine oxidase to detect sarcosine, a biomarker for prostate cancer. The technical methods include the synthesis of Fe0.45-CDs, the construction of a cascade reaction-based sensor, and the use of machine learning algorithms to analyze RGB features extracted from smartphone-captured images. The primary contribution of the paper is the development of a machine learning-assisted dual-mode biosensing platform.

CATEGORY: ML",5.73,,False,2026-08-15T10:03:34
49,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper proposes a data-driven predictive model that estimates mean pulmonary artery pressure (mPAP) based on individual patient clinical diagnostic features, using a combination of machine learning and CMR-related features. The primary contribution of the paper is the development of this predictive model, which is a classical machine learning approach. The model is not a neural network, and the focus is on feature engineering and validation design.

CATEGORY: ML",5.04,,False,2026-08-15T10:03:39
50,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper introduces a formal and practical reduction between the Elastic Net and Support Vector Machine (SVM) algorithms, and demonstrates its high impact potential by translating recent advances in parallelizing SVM solvers to the Elastic Net. The primary contribution of the paper is the development of a new algorithm that combines the strengths of both Elastic Net and SVM, and is shown to be faster than existing implementations. The technical methods described in the text include the derivation of the reduction, the translation of advances in parallelizing SVM solvers, and the evaluation of the resulting algorithm on real-world data sets.

CATEGORY: ML",6.48,,False,2026-08-15T10:03:45
51,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper discusses the effectiveness of AI models, specifically those utilizing ML and DL, in predicting hematoma expansion in patients with intracerebral hemorrhage. The technical methods described in the text include the extraction of metrics such as sensitivity, specificity, and area under the curve (AUC) from eligible studies, and the analysis of these metrics to assess the predictive capabilities of AI algorithms. However, the primary contribution of the paper is not the development or comparison of specific ML or DL models, but rather the meta-analysis of existing studies to evaluate the overall effectiveness of AI in predicting HE.

CATEGORY: AI",7.22,,False,2026-08-15T10:03:53
52,llama3.1:8b,V3,abstract,DL,ML,"REASONING: The paper describes the application of a machine learning model based on a multilayer artificial neural network to forecast COVID-19 cases and deaths, using land use forms and population density as input data. The primary contribution of the paper is the development and evaluation of this specific machine learning model, rather than the discussion of AI or ML in general. The model's architecture and performance metrics are the focus of the paper.

CATEGORY: ML",5.19,,False,2026-08-15T10:03:58
53,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper discusses the application of various AI and ML techniques, including DL, in oncology, but the primary contribution is not a new method or architecture, but rather a review and discussion of the current state and future directions of AI in oncology. The technical methods described are a mix of DL, NLP, Radiomics, and multi-omics analysis, but the paper's focus is on the broader implications and challenges of AI in oncology.

CATEGORY: AI",5.78,,False,2026-08-15T10:04:04
54,llama3.1:8b,V3,abstract,DL,DL,"REASONING: The paper presents a deep learning model for forecasting financial risks and evaluating their effects on organizational sustainability and development. The model uses historical financial policy and risk behavior data to identify the most important risk factors and their relative importance, and optimizes financial allocations based on past successful policies. The primary contribution of the paper is the development of a deep learning model for financial risk forecasting.

CATEGORY: DL",4.54,,False,2026-08-15T10:04:08
55,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper discusses the integration of multi-omics data and AI/ML to improve risk stratification in plasma cell disorders. The technical methods described include the use of multi-omics technologies (genomics, transcriptomics, proteomics, and metabolomics) and AI/ML approaches to analyze these data. The primary contribution of the paper is to discuss the potential of these technologies to improve predictive accuracy and provide a roadmap for their clinical implementation.

CATEGORY: AI",5.29,,False,2026-08-15T10:04:14
56,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper proposes a multi-level feature Dempster–Shafer joint (MLDSJ) attribution method for Advanced Persistent Threat (APT) groups based on threat intelligence. The method involves extracting multi-level features from CTI reports, classifying them separately using simple machine learning models, and then integrating the features using Dempster combination rule. The primary contribution of the paper is the development of this attribution method.

CATEGORY: ML",5.24,,False,2026-08-15T10:04:19
57,llama3.1:8b,V3,abstract,ML,AI,"REASONING: The paper describes a systematic review protocol that aims to synthesize existing studies on the use of AI tools for risk prediction and therapy optimization of MRSA pneumonia. The technical methods described include supervised ML models, ML-CDSS, and the use of PICOS and PRISMA-P guidelines for systematic review. However, the primary contribution of the paper is not the development or evaluation of a specific AI or ML method, but rather the design and planning of a systematic review.

CATEGORY: AI",5.6,,False,2026-08-15T10:04:24
58,llama3.1:8b,V3,abstract,AI,AI,"REASONING: The paper discusses the application of AI in food formulation, reviewing various AI models and their strengths and weaknesses, as well as their potential in recipe generation, ingredient selection, and formulation optimization. The primary contribution of the paper is the review and evaluation of AI models in the context of food formulation, rather than the development of a new AI technique or architecture.

CATEGORY: AI",4.67,,False,2026-08-15T10:04:29
59,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper employs machine learning (ML) models, specifically CatBoost, optimized using the Arithmetic Optimization Algorithm (AOA) for predicting concrete compressive strength. The novelty of this research lies in the application of AOA optimization for ensemble ML models, which is a key contribution of the paper.

CATEGORY: ML",3.95,,False,2026-08-15T10:04:33
60,llama3.1:8b,V3,abstract,DL,DL,"REASONING: The paper introduces a quantum-inspired deep learning framework called QuantumNeuroXAI, which leverages structured feature encoding inspired by quantum neural networks to provide inherent explainability for EEG-based diagnosis of neurological disorders. The framework combines temporal convolutional and attention-based recurrent modelling with a multi-level explainability module to capture local and long-range patterns of dependencies in EEG signals. The primary contribution of the paper is the development of this framework, which is a neural network architecture.

CATEGORY: DL",5.7,,False,2026-08-15T10:04:39
61,llama3.1:8b,V3,abstract,AI,AI,"REASONING: The paper discusses the application of AI in abdominal oncology, specifically in detection, diagnosis, and treatment optimization. The technical methods described include computer-aided detection (CAD) and diagnosis (CADx), radiomics, and federated learning. However, the primary contribution of the paper is not the development or analysis of any specific AI or ML method, but rather a review and synthesis of the current state of AI in abdominal oncology, highlighting its potential and limitations.

CATEGORY: AI",5.87,,False,2026-08-15T10:04:45
62,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper describes the application of six supervised machine-learning algorithms to predict postoperative hearing outcomes in patients undergoing tympanoplasty. The primary contribution of the paper is the evaluation of these algorithms and the identification of the Random Forest classifier as the most accurate model. The analysis of feature importance is also a key aspect of the paper, highlighting the importance of age, preoperative air-conduction threshold, and preoperative ABG in predicting postoperative hearing outcome.

CATEGORY: ML",5.44,,False,2026-08-15T10:04:50
63,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper describes the use of four supervised learning algorithms (Logistic Regression, Random Forest, XGBoost, and LightGBM) with Explainable Artificial Intelligence (XAI) techniques, specifically SHAP, to analyze their predictive performance and interpretability in credit card fraud detection. The primary contribution of the paper is the comparison and analysis of these algorithms using XAI techniques, rather than the development of a new algorithm or architecture. The focus is on the application of machine learning techniques to a specific problem, rather than the development of a new deep learning architecture.

CATEGORY: ML",6.41,,False,2026-08-15T10:04:56
64,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper's primary contribution is a scoping review of AI and ML applications in sports medicine, evaluating their clinical validation and readiness for implementation. The technical methods described in the text include a literature search, data extraction, and analysis of 97 studies. The review focuses on the current state of AI and ML in sports medicine, rather than developing or applying specific AI or ML techniques.

CATEGORY: AI",4.79,,False,2026-08-15T10:05:01
65,llama3.1:8b,V3,abstract,None,AI,"REASONING: The paper discusses the role of neurovascular unit (NVU) dysfunction in Alzheimer's disease (AD) progression, and reviews the applications of spatial transcriptomics and organoid technology in NVU studies. The paper also mentions the use of machine learning and deep learning, but these are not the primary focus of the paper. The primary contribution of the paper is a systematic review of NVU dysfunction in AD and the applications of spatial transcriptomics and organoid technology.

CATEGORY: AI",5.36,,False,2026-08-15T10:05:07
66,llama3.1:8b,V3,abstract,DL,ML,"REASONING: The paper describes the development of machine learning models to predict functional outcomes after successful endovascular thrombectomy, with a focus on incorporating systolic blood pressure (SBP) metrics into the models. The primary contribution of the paper is the comparison of machine learning models with and without SBP metrics, and the identification of key predictors of outcome using SHAP analysis.

CATEGORY: ML",5.12,,False,2026-08-15T10:05:12
67,llama3.1:8b,V3,abstract,Unclear,ML,"REASONING: The paper reviews various AI techniques for anemia diagnosis, comparing machine learning, deep learning, optimization algorithms, and hybrid approaches in terms of accuracy, features, and research gaps. The primary contribution of the paper is the comparative evaluation of different AI methods for anemia diagnosis, rather than developing a new AI model or technique. The paper focuses on the application of AI in anemia diagnosis, rather than the development of new AI methods.

CATEGORY: ML",5.21,,False,2026-08-15T10:05:17
68,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper proposes two explanation techniques: LIME, which learns an interpretable model locally around the prediction, and a method to explain models by presenting representative individual predictions and their explanations in a non-redundant way. The primary contribution of the paper is the development of these explanation techniques, which are demonstrated to be useful in various scenarios that require trust. The techniques are applied to different types of models, including random forests and neural networks.

CATEGORY: ML",5.21,,False,2026-08-15T10:05:22
69,llama3.1:8b,V3,abstract,DL,DL,"REASONING: The paper presents a novel fall activity recognition system, TCN-FARSDP, which employs a Temporal Convolutional Network (TCN) classifier and combines feature extraction models (NASNetMobile, DenseNet121, and MobileNetV3Large) with image pre-processing using Gaussian filtering. The primary contribution of the paper is the development of this specific system, which is a neural network architecture.

CATEGORY: DL",4.99,,False,2026-08-15T10:05:27
70,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper describes a systematic review of AI applications in virtual reality exposure therapy, including conversational AI, machine learning for outcome prediction, and personalized cue and context methods. The primary contribution of the paper is the mapping of existing knowledge on AI in VRET, rather than the development of a specific AI or ML method. The paper's focus is on the application of AI in a specific therapeutic context, rather than on the technical details of the AI methods themselves.

CATEGORY: AI",5.45,,False,2026-08-15T10:05:33
71,llama3.1:8b,V3,abstract,AI,AI,"REASONING: The paper discusses the importance of trust in medical AI, particularly in diabetes care, and proposes six key attributes for trustworthy medical AI. The technical methods described in the text are related to establishing trust in medical AI, but no specific AI, ML, or DL technique is developed or studied.

CATEGORY: AI",4.12,,False,2026-08-15T10:05:37
72,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper's primary contribution is a systematic review of AI-based algorithms for dermoscopic image analysis, comparing different models and identifying key limitations. The technical methods described in the text include a systematic search of databases, risk of bias assessment using the QUADAS-2 tool, and qualitative synthesis of data due to methodological heterogeneity. The paper's focus is on evaluating and comparing various AI approaches, rather than developing a new AI method or architecture.

CATEGORY: AI",5.49,,False,2026-08-15T10:05:42
73,llama3.1:8b,V3,abstract,Unclear,AI,"REASONING: The paper's primary contribution is a systematic literature review that maps the intersection of quantum computing and artificial intelligence, highlighting methodological approaches, and revealing gaps in the field. The review focuses on the applications and variables associated with QC-AI integration, and proposes a classification of application areas based on technical requirements and algorithmic capabilities. The technical methods described in the text include a systematic literature review, analysis of trends, limitations, and opportunities, and the development of an integrative framework.

CATEGORY: AI",5.82,,False,2026-08-15T10:05:48
74,llama3.1:8b,V3,abstract,DL,DL,"REASONING: The paper proposes a new framework, R-DELF, which combines various AI and ML techniques, including Transformers, Graph Neural Networks, and evolutionary learning, to predict viral mutations and assess vaccine suitability. The primary contribution of the paper is the development of this framework, which integrates multiple methods to achieve high accuracy in predicting viral evolution. The framework's technical implementation is based on neural network architectures, specifically the ESM-2 Transformer and Graph Neural Networks.

CATEGORY: DL",5.35,,False,2026-08-15T10:05:53
75,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper discusses the efficiency of hyper-parameter optimization methods, specifically comparing grid search and random search. The primary contribution of the paper is the empirical and theoretical evidence that random search is more efficient than grid search for hyper-parameter optimization. The paper also provides a Gaussian process analysis to understand the relationship between hyper-parameters and validation set performance.

CATEGORY: ML",4.32,,False,2026-08-15T10:05:58
76,llama3.1:8b,V3,abstract,Unclear,ML,"REASONING: The paper conducts a systematic review and meta-analysis of studies comparing the diagnostic performance of machine learning/deep learning algorithms with conventional expert interpretation in imaging modalities for pancreatic neuroendocrine tumors. The primary contribution of the paper is the meta-analysis of the diagnostic performance of ML/DL models in comparison to conventional imaging. The technical methods described in the text include a bivariate random-effects model, subgroup analyses, and the calculation of pooled sensitivity, specificity, and area under the curve (AUC).

CATEGORY: ML",6.19,,False,2026-08-15T10:06:04
77,llama3.1:8b,V3,abstract,ML,DL,"REASONING: The paper describes the use of Variational Quantum Classifiers (VQCs), a hybrid algorithm combining classical machine learning with quantum computing techniques, to model nonlinear dependencies in stock price variations. The primary contribution of the paper is the application of VQCs to a specific financial problem, demonstrating their potential to capture nonlinear interactions that classical models miss. The technical methods described are specific to the VQC architecture, which is a neural network-like structure with quantum feature embedding and entangling layers.

CATEGORY: DL",5.54,,False,2026-08-15T10:06:09
78,llama3.1:8b,V3,abstract,ML,ML,"REASONING: The paper employs a range of machine learning algorithms, including unsupervised (K-means clustering) and supervised (KNN, SVM, ANN) methods, as well as XAI tools (SHAP and LIME) to analyze the determinants of fiscal openness. The primary contribution of the paper is the application of these machine learning methods to identify different regimes of governance and determine the drivers of financial transparency. The paper also uses network analysis to identify an ""ecosystem of accountability"" and a ""governance gap"" in developing countries.

CATEGORY: ML",6.3,,False,2026-08-15T10:06:16
